name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_267,YXXyx,YYYXyXyxYxxyx,3,794 115158 154138,22,2
ac19_269,YYXXyx,YYXXXXyxxxxYX,1,796,9,2
ac19_270,YXXYx,YYXYXyXYx,19,797 24975 38848 49136 49825 58364 77792 80469 89802 95450 105131 105505 109031 113286 115306 143895 149962 151154 155839,7,2
ac19_271,YYXXX,YXYxYXXXyXyxx,4,799 64768 114290 138783,9,2
ac19_272,YXYXX,YYYxxyXXyXyyxx,1,800,16,2
ac19_273,YXXYx,YYYXyXyyxxxxyX,1,801,10,2
ac19_274,YXXyx,YYYXyxYYxyxyyx,2,802 114681,30,2
ac19_275,YXXyx,YYXyXyxyXYYXX,3,803 100191 138797,28,2
ac19_276,YYXXyx,YYxyXXyxx,12,804 1792 5136 49897 63496 68363 87272 88478 119686 128415 151971 156387,9,2
ac19_277,YXXYxxyx,YYxxyXyxyXX,1,805,42,2
ac19_278,YYXXX,YYXXyx,56,806 3750 8541 12079 12197 13027 18336 18491 19851 24746 29137 40317 42167 47925 49021 49631 50445 53553 57487 59499 59914 61904 62333 70165 71797 75543 76587 80227 84079 84111 84356 88103 95678 97151 97389 104400 104485 108803 111590 113346 113452 115210 116148 120780 121478 123989 124543 125578 138332 139966 140647 141051 143519 147129 152269 153579,5,2
ac19_279,YXYxyx,YYXXyyXXYxyxx,1,807,55,2
ac19_280,YYXXXXX,YYXXXXyxxYXyx,1,808,13,2
ac19_282,YXXYXXyx,YYXXXyxYXyX,3,810 26472 111268,11,2
ac19_283,YXXYxxyx,YYxxyXXyX,7,811 23010 36749 39650 65943 98790 154011,15,2
ac19_284,YYXXXyx,YYXXXXXyxYx,2,812 142715,6,2
ac19_285,YYXXX,YYxxYXXXyXyx,4,813 112540 154155 155943,7,2
ac19_287,YXX,YYXYYXXXyyX,2,815 29070,7,2
ac19_289,YXXYx,YYYXyxxyyXyx,3,817 97758 151205,9,2
ac19_290,YXyXXyx,YYYxYxxxyyX,6,818 3637 74236 79458 93736 149305,179,2
ac19_293,YYXXXyxx,YYXyyXYxyxx,1,821,7,2
ac19_294,YXXYxYxx,YYYxxYXYx,2,822 73048,257,2
ac19_295,YXXXyxx,YYXyxYXyx,40,823 5379 6853 7708 8518 8848 23134 23890 24313 27191 31951 32002 36127 38351 39739 44888 47275 49539 54253 55459 58038 59145 59966 63281 76978 85530 95537 95671 95943 99183 102477 103143 109757 110467 120499 135506 144379 148166 148966 155569,567,2
ac19_296,YXXYXXyX,YXyXyXYXXYx,4,824 32758 67925 72389,13,2
ac19_297,YYXXX,YYYXXyxxyX,7,825 42542 64779 84047 97775 116884 134416,8,2
ac19_298,YXXyx,YYYXyyXyyxyXYx,3,826 130349 153127,8,2
ac19_299,YXXyxYx,YYYYYXYXXyxx,1,827,10,2
ac19_303,YXyXXyX,YYXYXXyxyyx,4,831 48949 113144 121637,19,2
ac19_304,YXXYx,YYYXYXXyyxxyx,3,832 12267 124710,39,2
ac19_305,YYXXXyx,YYXXYXXyx,6,833 2506 44662 76935 106230 145573,6,2
ac19_306,YXXyx,YYYXyyyXyx,30,834 4419 5080 13305 29398 39706 48456 48955 53965 70170 86063 87375 88418 97101 97102 97236 98102 102770 102880 104431 108904 115207 120225 124459 133525 133983 134033 144961 149995 152239,13,2
ac19_308,YXXyx,YYXyXYYXXXyXyx,1,836,7,2
ac19_309,YYXXYYx,YYXXyyxYXYYx,1,837,9,2
ac19_310,YXXyx,YYXYxyXXyxx,7,838 1458 3550 74396 87209 136170 147340,10,2
ac19_311,YYXXX,YYYXXyyyxxYX,2,839 145165,10,2
ac19_312,YXYXyx,YYxYXyyXX,25,840 5225 15772 16851 17583 21161 37418 44146 46279 47915 57386 63379 67917 80113 92721 106975 120441 121461 123338 129999 140216 150614 153309 154575 155123,43,2
ac19_314,YXXX,YYYXYYXyyxyXyyx,1,842,25,2
ac19_315,YYXXyx,YXXyxxxyXyx,7,843 1674 6066 23201 61478 105780 115374,24,2
ac19_316,YXXXyXyX,YYxxxxyxx,9,844 26717 43741 75304 77163 126637 133401 154116 155149,43,2
ac19_317,YXXXyxx,YYYXXXyxyx,2,845 22852,10,2
ac19_318,YXXyx,YYXyXXyxxYYxyX,1,846,11,2
ac19_319,YYXXyxx,YYXXYxxYXXyx,1,847,19,2
ac19_320,YXXyx,YYYYXyXYxyxyyx,2,848 124690,6,2
ac19_321,YXXyx,YYYXXyyyxxYx,2,849 103658,27,2
ac19_322,YXXyx,YYXyxxxYxxyXX,3,850 29211 51876,8,2
ac19_324,YXXyx,YYYXyyXYXyxyyX,2,852 135166,22,2
ac19_325,YXXYx,YYYYXyyXYx,19,853 18862 18958 20598 30452 31435 46062 49294 55730 64177 68261 76425 78368 97241 99937 118493 121765 128347 149098,38,2
ac19_326,YYXXX,YYYXYYXXXyxyX,4,855 27690 30268 107918,11,2
ac19_327,YYXXX,YYXyXYxyyXYx,3,856 18659 113290,8,2
ac19_328,YYXXyx,YYXXyXYxyxx,3,857 45809 68909,5,2
ac19_329,YXXyXYx,YYxYXyxyxyX,5,858 28405 71314 71430 122699,16,2
ac19_330,YXX,YYXyyXYxYxyyX,2,859 147017,8,2
ac19_331,YYXXXyx,YYXyyXYX,8,860 17839 82726 83772 93373 103681 120540 139769,10,2
ac19_332,YXXyx,YYXXYXyXyXXX,7,861 5669 10014 62214 84144 89175 126188,39,2
ac19_333,YXXyx,YYYYXyXYxyyxyx,2,862 49851,13,2
ac19_334,YXXXyxYx,YYXyXYxyX,5,863 19408 94166 121613 155360,30,2
ac19_335,YXXyx,YYXyyXXYXYxxyx,1,864,19,2
ac19_337,YXYXX,YYYxxyyXyyx,4,867 61488 67849 154641,23,2
ac19_338,YYXXYx,YYXYxyXyx,25,868 9036 9212 9300 11350 19764 21969 23789 26162 32495 46258 69239 75683 83043 85711 88371 97105 97989 104520 115804 133480 136016 150996 151658 156052,13,2
ac19_340,YXXYxxyx,YYYXXXyxxyx,2,870 70632,31,2
ac19_343,YYXXYx,YYXXyyXyyxxYx,1,873,6,2
ac19_345,YXXyxYx,YYYXXYxyxYx,3,875 23721 140119,26,2
ac19_346,YXXyxYx,YYXXYYxxx,3,876 16772 77771,144,2
ac19_348,YXXXYxx,YYXYYXXXyxx,5,878 21715 35751 49135 56939,128,2
ac19_349,YXXXyXXyX,YYxxxyxxxx,3,879 151230 152021,44,2
ac19_350,YXXyx,YYXYXyyxyXyxx,4,880 20901 31466 66780,42,2
ac19_352,YXYxyx,YYXYxxYxxyXyX,1,882,12,2
ac19_353,YXYxyx,YYXXXyyXyXyxYxx,3,883 32987 48765,515,2
ac19_354,YXXyx,YYXyyxYXXXyyxx,1,884,19,2
ac19_355,YYXyxxyXXyx,YXXYxYXXYxx,2,885 148811,14,2
ac19_356,YXXyx,YYXYxyyxxYxyxx,1,886,45,2
ac19_357,YXX,YYYYxxyXyyXyx,3,887 66679 117544,9,2
ac19_358,YXXYx,YYXYYXyx,51,888 1377 2080 5415 7365 7446 10322 15386 17590 21261 23358 23846 38461 44783 46311 48040 54418 56645 56831 58985 66057 78248 79866 80715 81396 82433 87065 88992 94910 98534 99637 100119 103826 106427 110450 125181 125481 128623 130598 134408 136559 139899 144408 146837 147525 148270 150263 152754 153471 154300 155125,8,2
ac19_359,YYXXyxx,YYYYXXYxxYX,2,889 18019,13,2
ac19_360,YYXXyxx,YYXXXyXyxyxx,1,890,7,2
ac19_361,YXXYx,YYYXXXyyxYYx,4,891 14214 67250 80407,10,2
ac19_362,YYXXyxx,YYYXXYxxYx,6,892 12405 57303 72749 94673 138526,18,2
ac19_366,YXXyx,YYXyyxxYYxyxx,2,896 34947,23,2
ac19_368,YYXXyx,YYYYXyyyyxx,8,898 17442 26942 76387 101688 112820 118395 151156,139,2
ac19_369,YXXyx,YYXyxyXXYxxxx,3,899 41014 43607,7,2
ac19_370,YXXyx,YYYYXyyxxyxyyX,2,900 127247,31,2
ac19_371,YXXYx,YYXyXyxyxxYxyX,1,901,20,2
ac19_372,YXXYXXyX,YYYXYXXyyyX,1,902,24,2
ac19_374,YYXXYx,YYYxxyXyyXXYx,1,904,7,2
ac19_375,YYYXXXXyx,YYYXyyyxyx,1,905,10,2
ac19_377,YXXYx,YYXyxyXXyxxx,4,907 30134 43693 113358,9,2
ac19_378,YYXXyxx,YYXYXyxYYxx,1,908,32,2
ac19_379,YXyXXyx,YYXXyyxYxyx,3,909 85445 137996,53,2
ac19_381,YYXXXyx,YYXyXYxxxyXX,1,911,6,2
ac19_382,YXXyx,YYYXXyyyXXXYx,1,912,37,2
ac19_383,YYXXXXYYx,YYXXyxyXYx,1,913,16,2
ac19_385,YYXXYx,YYYXyxxyyXyyx,1,915,18,2
ac19_386,YYXXYXX,YYYXXyXYXyx,3,916 5240 104184,13,2
ac19_387,YXXYXXyX,YXXyXXXXYxx,8,917 3600 9241 12524 75157 110569 137827 150815,24,2
ac19_391,YXXYx,YYXXyXYxyx,14,921 11217 15832 29281 55313 63583 93022 105364 115466 133712 141635 142647 148379 155029,14,2
ac19_392,YXXYx,YYXXYxYxYXyXYX,1,922,11,2
ac19_394,YXXYx,YYXyxYXyXYXYx,5,924 68403 128699 131795 144652,10,2
ac19_396,YYXXX,YYXyXYYXXYXXyx,1,926,6,2
ac19_397,YXXyx,YYYXyxyxx,18,927 3583 7556 10708 16072 19297 31981 32676 39554 55604 63885 81172 86804 93824 122442 134838 141243 153747,18,2
ac19_399,YXyxYXXyx,YYXyXXXyxYX,1,929,354,2
ac19_400,YYXXyxxyX,YYxyXYxxyX,6,930 20334 84668 90262 119890 144260,9,2
ac19_401,YYXXXyX,YYXyxYxyxyX,3,931 37124 146017,45,2
ac19_402,YXXYx,YYYXyXyXyxyxxx,1,932,11,2
ac19_403,YXXyx,YYYXyxyyxyyxYx,4,933 32775 65733 117341,218,2
ac19_406,YXXYxYxx,YYXXYYxxx,2,936 110344,38,2
ac19_407,YYXXX,YYYYXXyXXyyxxx,1,937,7,2
ac19_408,YYXXXyx,YXYxxxyXXyx,3,938 18427 80116,8,2
ac19_410,YYXXyx,YYXXXyxxxxyyx,1,940,14,2
ac19_411,YXXYx,YYYYYXYXyXyyxx,1,941,10,2
ac19_412,YXYxyx,YYXXyXXyxYxyx,1,942,39,2
ac19_413,YYXYxyXyx,YXYxYXYxx,8,943 13301 26847 66051 86263 86396 145303 152936,34,2
ac19_414,YXYXXYx,YYYXyXyx,9,944 5792 56610 105855 112326 119598 121499 122207 148209,18,2
ac19_416,YXXXXXyxYx,YYYXXXXXXyX,2,946 98324,10,2
ac19_417,YXXyx,YYYYXXYxyyxyyx,3,947 16757 60777,100,2
ac19_418,YXXyx,YYYXYXyyyX,24,948 5219 8412 25161 25382 26244 35364 36160 37108 46413 70630 70750 71766 72837 90625 109040 109837 112453 113505 121070 124241 134639 140849 148238,27,2
ac19_419,YXXyx,YYYXXXXYXyyyXX,1,949,89,2
ac19_420,YYXXXyX,YYXyyxxyxx,1,950,213,2
ac19_421,YYXyXXX,YYxyxyX,25,951 3784 7910 13970 35696 36380 36577 51516 57752 58338 58432 61898 83342 89983 99516 104864 112325 124641 124954 125087 126415 129048 138465 139604 153255,46,2
ac19_422,YYXXXXyx,YYxxYXXXyyX,1,952,43,2
ac19_423,YYXXXYx,YYXXXYxyXyxx,1,953,6,2
ac19_424,YXyXYxx,YYYXXXyyxYxYXyx,1,954,44,2
ac19_425,YXXX,YYYxYYXyyXyXyyx,1,955,15,2
ac19_426,YXXYx,YYYXYYXXyxyx,6,956 5988 7154 14477 84689 155035,183,2
ac19_428,YYXXYxxyx,YYxyXYxyX,5,958 10733 18437 125214 131961,59,2
ac19_429,YYXXYx,YYYYXXXYxYXYx,1,959,8,2
ac19_430,YXXyx,YYXyxyXYxyXyX,5,960 31936 104243 108413 112561,14,2
ac19_432,YXXyx,YYYYXyXyXyXX,6,962 3511 16458 36906 94872 146427,119,2
ac19_433,YXXyXyx,YYXYxxxxxx,5,963 1454 97945 136383 155486,74,2
ac19_435,YYXXyx,YYXYxxyXXYYXX,1,965,32,2
ac19_436,YXYXyx,YYXXXYxxYXyyX,1,966,41,2
ac19_438,YXXXyxx,YYXyxxxYxxyX,1,968,430,2
ac19_439,YXYxyx,YYXyxxYXYxYxx,1,969,44,2
ac19_440,YYXXyxx,YYYYxxYXXX,2,970 47383,160,2
ac19_441,YXXYx,YYYXyXyxx,12,971 3331 5313 38981 48798 52667 65948 79688 114000 139012 140204 151167,9,2
ac19_442,YYXXYx,YYYxYXYXXyXYx,1,972,28,2
ac19_444,YXYXX,YYYYYXyyyXXyx,2,974 65698,30,2
ac19_445,YXXyx,YYYYXyxxyyyyX,6,975 6997 36356 87234 90837 152853,73,2
ac19_446,YXXyx,YYYXyyyxyXYYx,3,976 20419 24525,19,2
ac19_447,YXXyx,YYXYYxyyXyX,12,977 8665 30188 31759 61994 67384 75756 95549 96488 127824 143814 154322,39,2
ac19_448,YXXyx,YYYXyyXyxyXYYX,3,978 43521 106291,99,2
ac19_449,YXXyx,YYXXXyxxxx,12,979 5408 11821 49692 51179 61443 62076 71287 94994 97634 131222 135542,14,2
ac19_450,YXYXyx,YYXyxxYXXXyyx,1,980,29,2
ac19_451,YYXXyxYxx,YYxYYxxYX,3,981 7637 120615,34,2
ac19_452,YXYxyx,YYYYXYxxxxxYx,1,982,11,2
ac19_453,YXXYx,YYYXYXyx,49,983 5934 9779 9962 10421 11093 13833 14758 18512 19224 28205 29736 34627 35207 38412 48214 48761 51458 53277 57811 64727 68474 69025 72718 81494 81524 82031 83248 84629 84839 93971 95241 99724 108426 110543 110768 113999 115949 120724 120984 124029 124810 127714 129575 131977 135664 143356 146358 156119,11,2
ac19_454,YYXXYYxyX,YYXyXyyxxx,1,984,20,2
ac19_455,YYXXX,YYYXXXyyyxxYX,1,985,7,2
ac19_458,YYXXYYx,YXYXyxx,25,988 10312 13461 15092 15869 16027 19770 23552 32770 38431 41508 42665 64154 73178 85271 93721 104977 117453 121751 125128 135673 136474 143311 146503 149384,57,2
ac19_459,YYXXX,YXXyXYx,47,989 2839 6592 23150 25901 26962 27020 32152 32838 35630 35867 39245 40303 42300 47114 47421 48199 50151 50751 51560 53978 54441 54870 59850 61544 62679 67182 75864 76467 80217 92511 93815 94407 95557 101576 107430 109647 113984 122220 128148 128532 135806 139634 140824 143407 149584 155046,9,2
ac19_460,YXyXXXyX,YYxyXYXXXyxyx,1,990,991,2
ac19_461,YXXXYxx,YYXyxYXyx,24,992 4006 19148 26965 31568 36642 40194 47774 48548 55320 65703 75983 76517 76837 99793 104844 116908 126684 130632 134549 135432 146566 149441 154255,256,2
ac19_463,YXYXyx,YYYYXyXyyxx,6,994 7294 16885 46099 61177 91046,103,2
ac19_464,YXXyx,YYXyXyxxyxxxx,4,995 69800 103674 111603,62,2
ac19_465,YXyXYxx,YYXXYXYxx,8,996 19223 73083 81230 96974 127791 134649 135469,44,2
ac19_466,YXXYXXX,YYXyXyXYx,10,997 28142 35786 48366 58317 69982 73634 101139 112743 134753,11,2
ac19_469,YXXyx,YYYXXyXXyXYxyX,1,1000,13,2
ac19_470,YXXyx,YYXyxyxYxyXyXX,1,1001,20,2
ac19_471,YXXyx,YYYYXyyXyyyxx,3,1002 123791 150206,568,2
ac19_472,YXYXyx,YYXYxYYxyyXXX,2,1003 71312,793,2
ac19_473,YYXXX,YYXXyxYXXXyxx,2,1004 55046,6,2
ac19_474,YYXXX,YYXXYXyyxYXyx,3,1006 63964 112343,7,2
ac19_477,YXYXyx,YYXyxYYxyXXXX,1,1009,23,2
ac19_479,YXyXYxx,YYYXYXyxYXyx,4,1012 1396 60457 117545,29,2
ac19_480,YXyXXyx,YYXYXyXyxyx,4,1013 13654 113521 146225,167,2
ac19_481,YYXXX,YYYYXyyxyyyxx,3,1014 73007 91645,8,2
ac19_482,YYXXX,YYXyyXYxyXyxxx,1,1015,12,2
ac19_483,YYXXXyXX,YXyXXYxxxyx,4,1016 29870 61320 151144,164,2
ac19_486,YXYXyx,YYXyXXyXYxx,28,1019 17238 18384 26486 31787 35154 36318 40839 44107 48662 60684 65206 72873 84291 84635 91668 93119 98053 99111 103083 106316 112451 116638 125674 136434 138261 149261 152054,25,2
ac19_487,YXXyx,YYYYXyyXyyyx,20,1021 4334 4374 19030 19468 35611 43830 73067 87143 89858 90266 95334 97506 106250 133714 137445 141170 148130 149292 149477,67,2
ac19_489,YYXXX,YYYxyxyXyyx,6,1023 11846 84198 116027 130745 131712,10,2
ac19_490,YXXXX,YYXXyyx,22,1024 17893 19476 20422 25039 30451 31784 31957 66299 67639 79335 83374 104346 104647 106344 114070 117551 126850 140032 146302 148780 155600,8,2
ac19_491,YXXyx,YYXYXyxxyyXyx,3,1025 72418 84035,15,2
ac19_492,YXXYx,YYXXyXYXYYxyxx,1,1026,23,2
ac19_493,YXYXyx,YYxYXyXXYXyyx,1,1027,28,2
ac19_495,YXXyx,YYXXyxYXyxxx,5,1029 4698 84805 120876 133802,11,2
ac19_496,YXXyx,YYYXyxyXYxyXX,9,1030 1484 8338 53871 63847 93589 95375 115620 129636,30,2
ac19_497,YYXXXyX,YYxyXXYXXXyX,1,1031,14,2
ac19_498,YYYXXXX,YYYXyXyXXYx,1,1032,8,2
ac19_499,YYXXyxx,YYXXYXXyxYxx,1,1033,7,2
ac19_500,YXXyx,YYXyXXYxyyXyX,4,1034 44866 50468 55909,14,2
ac19_501,YXXyXYx,YXXYXXyx,21,1035 22189 23188 54736 60578 66575 78388 97875 100484 102698 117060 118354 132554 133322 134216 136074 136702 140507 142124 155516 156384,13,2
ac19_502,YXYxyx,YYXyxYxxx,22,1036 1835 10951 22350 28863 46516 54903 58416 59809 67329 67933 78631 80857 87670 100790 107156 112224 112313 117889 131947 136746 139712,27,2
ac19_503,YXXyx,YYYXYxyXyyX,27,1037 1979 8134 9788 15929 17762 21206 21911 39450 42212 48930 52004 53475 69008 74900 81123 91519 98738 102417 112638 117081 121555 135015 136972 143722 147944 150184,38,2
ac19_504,YXXyx,YYYXyXXXXyxx,3,1038 15760 151433,7,2
ac19_505,YXXyx,YYYXXXyXXXXyxx,1,1039,9,2
ac19_506,YYXXX,YYXYxYXyXyyx,3,1040 47057 116687,14,2
ac19_507,YXXyx,YYYXyxyyxxYXX,4,1041 18059 66876 117617,25,2
ac19_508,YXXYx,YYXXYxYXYYXXyx,1,1042,9,2
ac19_509,YYXXyx,YYXYYxyXXXyxx,1,1043,9,2
ac19_510,YXXyx,YYYXXyyxx,7,1044 16443 25843 35410 51102 92104 108205,10,2
ac19_511,YXXyx,YYYXyXyXXXX,6,1045 27682 67736 109360 122085 122183,64,2
ac19_512,YXXXYxx,YYYXyXXyxxx,2,1046 46880,14,2
ac19_513,YYXXXyx,YYXXXXyxYXX,2,1047 137361,15,2
ac19_514,YXXYx,YYXyxYxyX,16,1048 4753 5049 24803 45517 52284 64272 67162 80522 92556 98776 116902 125715 129468 134102 150424,14,2
ac19_515,YXXyx,YYXXYxyXXyxx,7,1049 32727 43771 62937 75467 90194 123204,11,2
ac19_516,YXXyx,YYYXXXyyXyxyx,1,1050,30,2
ac19_517,YXXyx,YYYXXyyXyxYxx,3,1051 22734 106224,14,2
ac19_518,YYXXX,YYYXyxxYYXyyyX,1,1052,12,2
ac19_519,YYXXyxx,YYXXyxxYX,4,1053 73075 108579 113784,7,2
ac19_520,YXYXX,YYYXXyXXXYYxyX,1,1054,16,2
ac19_521,YYXXyx,YYXYxxyXX,9,1056 36660 43129 66606 80878 81752 94408 130818 151695,6,2
ac19_522,YXXyx,YYYXyyyXXYXX,3,1057 56177 150175,165,2
ac19_523,YXXyx,YYXYXyxyXyXyX,6,1058 14618 27253 38724 40436 76282,43,2
ac19_524,YXXyx,YYXYXyyXyyXX,4,1059 12467 77139 141813,110,2
ac19_525,YXyXXyx,YYYxxxyyXyX,1,1060,459,2
ac19_528,YXYXyxYXyx,YXyXYxyXYxyXYxx,1,1063,39,2
ac19_529,YXXyx,YYYYXXyXyyxyyx,1,1064,14,2
ac19_530,YXXyx,YYXyXyxyxYXYx,5,1065 33394 55338 70992 153914,18,2
ac19_531,YYXXYx,YYXyXXYxxyXYx,1,1066,7,2
ac19_533,YXXyx,YYXYXyyxyXyX,7,1068 53814 69629 88226 99639 130339 142865,41,2
ac19_535,YYXXXYx,YYYYXXYX,8,1070 17565 47112 49770 58825 71206 106186 139543,24,2
ac19_536,YYXXyx,YYXyXXYxxyX,3,1071 90464 147159,19,2
ac19_538,YXYXYx,YYXyyXYXXYxYxYx,1,1073,50,2
ac19_539,YYXXX,YYXXYXYYXXyyx,3,1074 124023 142770,6,2
ac19_540,YYXXyx,YXyxxxxxyXXyx,1,1075,7,2
ac19_541,YXXyx,YYYXyxyyXXYX,8,1076 2330 11122 39810 67264 101739 105382 132815,106,2
ac19_542,YXXYx,YYXXYxyXyyxyxx,1,1078,7,2
ac19_543,YXXyx,YYXyxYXXyXX,10,1079 9138 21203 57977 69727 115546 116520 118281 122611 125126,12,2
ac19_544,YYXXXXX,YYYxyXXXXXyx,1,1080,11,2
ac19_545,YXX,YYYXyyXYYXyXyx,2,1081 119204,6,2
ac19_546,YYXXYx,YYxyXYX,60,1082 2552 3389 5024 5908 8234 9322 11965 12173 18382 18688 19549 23853 24939 26245 28949 30450 36360 44531 46480 47865 61347 68119 70717 72378 76673 76925 77024 77258 77897 81794 82021 84889 90191 96727 102084 105367 108453 108820 109673 113839 117683 120278 120943 123163 123277 123396 128521 129218 134364 134665 144371 145262 145388 146478 148017 148904 152237 155543 156084,21,2
ac19_548,YXyXXXyx,YYxYxxxyxyX,2,1084 33584,480,2
ac19_549,YXXyx,YYXyxxyyxxYYXX,1,1085,43,2
ac19_550,YXXyx,YYXyxxyyXYxxyx,1,1086,11,2
ac19_551,YXYXyx,YYYxYXyXX,22,1087 7022 13717 17284 29223 38110 41399 44253 82480 88641 101469 108102 117762 119132 124074 132117 133916 135888 142880 149222 154381 155753,44,2
ac19_552,YXXYx,YYXXXYxYXyx,7,1088 7165 25276 56200 119950 130122 134984,10,2
ac19_553,YXXYxxyX,YYXYxxYXXyX,2,1089 29297,29,2
ac19_554,YXXYx,YYXXXYXyyxYYxx,2,1090 26157,50,2
ac19_555,YYXXXyX,YXyxYXXXyxx,16,1091 5089 8923 26851 36479 44034 54710 56750 59686 70467 74772 81095 90460 108712 130332 144781,212,2
ac19_556,YYXXX,YYXXXyyxYxYxyX,1,1092,8,2
ac19_559,YXYXyx,YYXYxYxyXyyXX,2,1095 133418,289,2
ac19_560,YYXXXyxx,YYXyXXyxx,3,1096 8514 153126,7,2
ac19_561,YXXyx,YYXyxxYxxyyxyx,1,1097,20,2
ac19_563,YXXyx,YYXyyxYXyyxx,3,1099 140127 147267,24,2
ac19_564,YXYXyx,YYYXyXXyyxYYx,2,1100 78314,143,2
ac19_565,YXYXYx,YYYXXYxYYXXyx,1,1101,9,2
ac19_566,YYXXX,YYYxYXXyyXXyxx,1,1102,33,2
ac19_568,YYXXX,YYXyXXYxyx,12,1104 5984 17116 32537 42078 60528 69361 75016 100841 130081 131408 135292,6,2
ac19_569,YXXXYxx,YYYXXyxxYX,7,1105 60446 104535 115795 124295 131480 156513,65,2
ac19_572,YXXyx,YYXXXYXyyX,11,1108 14914 16110 20871 32647 35221 46171 50982 81852 118421 132594,14,2
ac19_574,YYXXXyx,YYXyyxyxyxYx,1,1110,19,2
ac19_575,YXYXyx,YYXyyXXXXYxxx,2,1111 134173,728,2
ac19_576,YYXXXyx,YYxxyXXyx,12,1112 6770 11042 23315 39146 62276 73995 83182 130239 142580 148664 153982,8,2
ac19_579,YXXyx,YYXyXyXYXYXyX,5,1115 79753 105884 127385 134282,22,2
ac19_581,YXXYx,YYYXyXXXyyxxYx,1,1117,23,2
ac19_582,YYXXyx,YYXyXXXYXyxYx,1,1118,7,2
ac19_584,YXYxyx,YYYXXYYxxxxyx,1,1120,9,2
ac19_585,YXXyx,YYXXYXyyxxYXyX,1,1121,8,2
ac19_586,YYXXYXX,YYYYXYXXyyXyx,1,1123,625,2
ac19_587,YXXYx,YYXYYXyXyxYx,5,1124 23158 30390 85062 102797,8,2
ac19_589,YYXXXyX,YYXXXyXYXXyx,1,1126,9,2
ac19_590,YXXyxYx,YYXYXXyxYYx,3,1128 12618 103988,14,2
ac19_594,YXXYx,YYYYXXyxyxxyX,3,1132 86846 106812,38,2
ac19_595,YXXX,YYXyyXYXXyXYx,1,1133,9,2
ac19_596,YXXXYxx,YYYYXXXyx,11,1134 45030 48738 67799 68317 69765 85857 96001 98117 108317 138311,29,2
ac19_597,YXXXYxx,YYYXXyxxxyXX,1,1135,8,2
ac19_599,YYXXX,YYxYXXyyXyXYx,4,1137 19527 60889 99316,10,2
ac19_602,YXyXXyx,YYYxxxxyX,6,1140 12032 33376 87381 96807 124089,20,2
ac19_604,YXXXYxx,YYXyxyXXYxx,3,1142 5366 142702,12,2
ac19_606,YXXyx,YYXYYxyxxyXyXX,1,1144,63,2
ac19_608,YYXXXXyx,YYXyXXXYxyx,1,1147,7,2
ac19_609,YXYXyx,YYXXyyxxxYXyx,2,1148 24104,39,2
ac19_610,YXXyx,YYXXYXXyyxx,6,1149 13410 78584 113836 117248 134631,8,2
ac19_611,YYXXYx,YYYYxyXYXXXYx,1,1150,22,2
ac19_612,YXXXyxx,YYXXXyyXyx,2,1151 34265,12,2
ac19_613,YXXyx,YYXyyXXYXXYxyX,1,1152,25,2
ac19_614,YXXyx,YYXYxxYXyXyxyx,1,1153,21,2
ac19_615,YXXyx,YYYXYXyxYXyyyx,2,1154 43306,10,2
ac19_618,YXYXYx,YYYYxYXXXyx,4,1157 90639 101457 110810,41,2
ac19_619,YYXXX,YXyXYXyXYxxx,5,1158 5900 40733 108956 135502,13,2
ac19_621,YXXYx,YYYYXXYxYXYX,5,1160 74469 87376 90123 127672,38,2
ac19_622,YXXyx,YYYXYxyyyXYxyX,6,1161 10894 120630 123874 126771 139651,38,2
ac19_623,YXYXyx,YYXXyXYxxxxYXyX,2,1162 38831,37,2
ac19_624,YYXXXyX,YYxxyxxxyXyX,1,1163,11,2
ac19_626,YXXyXYx,YYXXYXXX,29,1165 2727 4222 7841 8159 36139 46848 49605 70959 72262 72660 76406 81333 81560 87737 95970 96907 98823 100739 111892 117197 119855 120269 125886 127627 138891 145042 146926 156363,16,2
ac19_627,YXXyx,YYXYxYxyyXyX,4,1166 29862 90134 128792,38,2
ac19_629,YXyXXYxyx,YYxyxYxyxx,15,1168 15001 15229 16705 32376 69597 71371 78889 90593 102647 107272 114530 127296 149963 150261,47,2
ac19_630,YXXYx,YYXXYYxyxxYXyX,1,1169,13,2
ac19_631,YXX,YYYXYYXyXXyX,2,1170 40061,10,2
ac19_632,YXXyx,YYYXyyxyyXYXyX,2,1171 65823,66,2
ac19_633,YXXyXyxx,YYXXyxYXyxx,2,1172 53901,11,2
ac19_634,YXXyx,YYXYYXyyXyxxx,2,1173 154620,74,2
ac19_635,YXXyx,YYYXyxxyXXXyyx,1,1174,13,2
ac19_636,YXXyx,YYXYxYxyyXyxxx,1,1175,127,2
ac19_637,YYXXYx,YYYXXXyxx,6,1176 25338 38625 59694 96501 96553,7,2
ac19_639,YXYXYx,YYXYYxxYXXXyx,1,1178,34,2
ac19_640,YYXXX,YYXYxyxxyXyXyx,1,1179,8,2
ac19_641,YXXyx,YYYXXyyXX,7,1180 28483 59838 61712 67668 109847 152361,10,2
ac19_642,YYXXyxx,YYYxYYXyX,5,1181 7867 27734 74042 153000,48,2
ac19_643,YXXyx,YYYXyyxyXyx,14,1182 20823 26161 29765 34090 36377 50369 52019 59235 64950 69843 113119 124217 153801,18,2
ac19_645,YXX,YYXXYxyXyyXyxYx,1,1184,8,2
