representation,preproc,metric,algorithm,k,ari,nmi,bal_acc
all,z,cosine,ward,5,0.2740706748065365,0.3361822809951738,0.8828860976306023
ring_dual,z+pca10,euclidean,average,6,0.2735679752973895,0.3459914989445573,0.8740365401084784
knots+ring,z,cosine,complete,3,0.27354142611800547,0.3843335962867086,0.782258064516129
ring_dual_sym,z,euclidean,ward,5,0.2735286600853448,0.34814304992405193,0.8884884384813017
knots,z,cosine,ward,3,0.2732530866678512,0.2759156664135515,0.8012417927490723
syllable,z+pca10,correlation,ward,4,0.2730364274024911,0.36619161150735935,0.8541607193833857
ring_autocorr,z+pca10,cosine,ward,6,0.27257080145254486,0.3459711007923924,0.8948758207250928
ring_dual,z+pca10,cosine,average,4,0.27215416065467396,0.3234169940148869,0.8355695118469884
knots+ring,z,euclidean,kmeans,5,0.2720175681812435,0.3544192557369336,0.8817085355409648
knots+ring,z,cosine,kmeans,5,0.2720175681812435,0.3544192557369336,0.8817085355409648
knots+ring,z,correlation,kmeans,5,0.2720175681812435,0.3544192557369336,0.8817085355409648
knots,z,correlation,spectral,6,0.27144469438101576,0.35909640610680166,0.8723594062232372
ring_dual,z,euclidean,ward,3,0.27068212981375506,0.38209396586919253,0.7734085069940051
all,z+pca10,cosine,complete,3,0.27029198496901713,0.24619377601147302,0.8099129317727662
syllable,z+pca10,correlation,average,5,0.2702149643624471,0.363877969948172,0.8541607193833857
ring_dual_sym,z,correlation,ward,4,0.2701771100930393,0.3201130023695255,0.8603696831287468
all,z+pca10,euclidean,spectral,4,0.26992990645592935,0.29602383184201514,0.8675421067656295
whitehead,z,euclidean,ward,3,0.2694118696781181,0.28300533265963224,0.7928918070225521
whitehead,z+pca10,euclidean,ward,3,0.2694118696781181,0.28300533265963224,0.7928918070225521
all,z,euclidean,kmeans,4,0.26880206109013205,0.31251389157993137,0.866364544675992
all,z,cosine,kmeans,4,0.26880206109013205,0.31251389157993137,0.866364544675992
all,z,correlation,kmeans,4,0.26880206109013205,0.31251389157993137,0.866364544675992
knots,z,correlation,average,4,0.2686212854732098,0.3249002707229209,0.8573008849557522
all,z+pca10,correlation,spectral,3,0.2686192452516046,0.23190002665713383,0.7984941478732515
ring_dual_sym,z-length,correlation,ward,5,0.267383482540266,0.34489281547002126,0.8767841849842992
knots+ring,z+pca10,cosine,ward,2,0.26638255752411405,0.26065322373894445,0.7670211247502141
ring_dual,z+pca10,cosine,average,2,0.26638255752411405,0.26065322373894445,0.7670211247502141
whitehead,z+pca10,correlation,ward,3,0.2663444520696242,0.27396331251224715,0.782365115615187
ring+whitehead+syll,z+pca10,cosine,average,3,0.2663104779540637,0.2794841905703909,0.7976020553811018
ring_autocorr,z,euclidean,spectral,2,0.26630552601009394,0.23003612816047045,0.7646660005709391
ring_autocorr,z+pca10,euclidean,spectral,2,0.26630552601009394,0.23003612816047045,0.7646660005709391
ring_dual,z,correlation,spectral,2,0.26630552601009394,0.23003612816047045,0.7646660005709391
kmer3,z+pca10,cosine,ward,2,0.26628680969702206,0.22315765008718022,0.7638809591778475
kmer2,z,euclidean,ward,2,0.26627875703597803,0.22018939398987517,0.7634884384813017
kmer2,z,correlation,average,2,0.26627875703597803,0.22018939398987517,0.7634884384813017
all,z+pca10,cosine,spectral,2,0.26627875703597803,0.22018939398987522,0.7634884384813017
ring_dual,z,euclidean,kmeans,6,0.2661494985476117,0.3439063957902603,0.8237938909506137
ring_dual,z,cosine,kmeans,6,0.2661494985476117,0.3439063957902603,0.8237938909506137
ring_dual,z,correlation,kmeans,6,0.2661494985476117,0.3439063957902603,0.8237938909506137
ring+whitehead+syll,z,euclidean,kmeans,4,0.2659076327816183,0.3097303942441676,0.855445332572081
ring+whitehead+syll,z,cosine,kmeans,4,0.2659076327816183,0.3097303942441676,0.855445332572081
ring+whitehead+syll,z,correlation,kmeans,4,0.2659076327816183,0.3097303942441676,0.855445332572081
knots+ring,z+pca10,euclidean,average,6,0.26539042592836865,0.3595250773429836,0.8857407936054811
ring_autocorr,z,correlation,complete,4,0.2646616806928268,0.23932632088770261,0.8062731944047958
ring+whitehead+syll,z+pca10,correlation,average,4,0.26403416246282085,0.28087900259978493,0.8056665715101341
syllable,z,euclidean,kmeans,5,0.26369210578388413,0.27180350346451665,0.8247573508421353
syllable,z,cosine,kmeans,5,0.26369210578388413,0.27180350346451665,0.8247573508421353
syllable,z,correlation,kmeans,5,0.26369210578388413,0.27180350346451665,0.8247573508421353
syllable,z+pca10,euclidean,kmeans,5,0.26369210578388413,0.27180350346451665,0.8247573508421353
syllable,z+pca10,cosine,kmeans,5,0.26369210578388413,0.27180350346451665,0.8247573508421353
syllable,z+pca10,correlation,kmeans,5,0.26369210578388413,0.27180350346451665,0.8247573508421353
ring_autocorr,z+pca10,euclidean,spectral,5,0.263113110121844,0.3539331381540734,0.8990151298886668
ring+whitehead+syll,z,euclidean,kmeans,3,0.2630578413958006,0.3096696036834558,0.7722309449043677
ring+whitehead+syll,z,cosine,kmeans,3,0.2630578413958006,0.3096696036834558,0.7722309449043677
ring+whitehead+syll,z,correlation,kmeans,3,0.2630578413958006,0.3096696036834558,0.7722309449043677
ring_dual_sym,z,cosine,average,5,0.2626301622454037,0.3528482271567425,0.902940336854125
syllable,z,cosine,ward,5,0.2625597636560314,0.33818567008989486,0.8541607193833857
syllable,z+pca10,cosine,ward,5,0.2625597636560314,0.33818567008989486,0.8541607193833857
ring+whitehead+syll,z-length,euclidean,ward,5,0.26235258668999106,0.3124801568751724,0.8647944618898087
all,z,correlation,spectral,4,0.2621223743356369,0.2862242648511065,0.8639023693976591
knots+ring,z,cosine,spectral,4,0.26180070324775206,0.2816755119207301,0.8437410790750786
ring_dual_sym,z+pca10,cosine,ward,4,0.2617776533637856,0.34933323854249093,0.8543748215815016
knots,z,cosine,ward,6,0.26106076456526806,0.3951623451374743,0.894590351127605
ring_dual_sym,z,correlation,average,5,0.2607033530270387,0.34851642721905307,0.8989080787896089
knots+ring,z,euclidean,ward,5,0.2600260934228949,0.38792805021097,0.8370682272337996
knots+ring,z-length,cosine,average,5,0.259899679402719,0.32196014845624016,0.8688267199543249
knots+ring,z-length,correlation,average,5,0.259899679402719,0.32196014845624016,0.8688267199543249
knots+ring,z+pca10,euclidean,ward,5,0.2597156110893843,0.3541931830908632,0.8817085355409648
ring_dual,z+pca10,euclidean,kmeans,5,0.2595088547407427,0.3504517572022282,0.8865258349985727
ring_dual,z+pca10,cosine,kmeans,5,0.2595088547407427,0.3504517572022282,0.8865258349985727
ring_dual,z+pca10,correlation,kmeans,5,0.2595088547407427,0.3504517572022282,0.8865258349985727
ring_dual_sym,z,correlation,spectral,5,0.2593964699195957,0.3385991314463205,0.8949828718241508
ring+whitehead+syll,z,cosine,spectral,4,0.2589346053684886,0.28048311418273497,0.8437410790750786
ring_autocorr,z,correlation,average,4,0.2588383082005021,0.26568162745607227,0.836461604339138
ring_autocorr,z,correlation,average,5,0.2587986948916787,0.25762416484549033,0.836461604339138
syllable,z,correlation,average,4,0.25849715885406915,0.3326717623201318,0.8460962032543533
ring_autocorr,z+pca10,correlation,ward,5,0.25818492593047976,0.31005836033206147,0.8667570653725378
ring+whitehead+syll,z+pca10,correlation,spectral,3,0.25815201077563643,0.24925495754614194,0.7923922352269483
all,z-length,euclidean,kmeans,4,0.2581178607957414,0.2943630572902427,0.8519126463031688
all,z-length,cosine,kmeans,4,0.2581178607957414,0.2943630572902427,0.8519126463031688
all,z-length,correlation,kmeans,4,0.2581178607957414,0.2943630572902427,0.8519126463031688
ring+whitehead+syll,z,cosine,average,3,0.2580079987427631,0.27390304201763366,0.7895375392520696
kmer4,z,cosine,complete,2,0.25785952958751013,0.27452540351013605,0.7449329146445904
whitehead,z,euclidean,kmeans,3,0.2577411260453392,0.23537420076968044,0.7775478161575792
whitehead,z,cosine,kmeans,3,0.2577411260453392,0.23537420076968044,0.7775478161575792
whitehead,z,correlation,kmeans,3,0.2577411260453392,0.23537420076968044,0.7775478161575792
whitehead,z+pca10,euclidean,kmeans,3,0.2577411260453392,0.23537420076968044,0.7775478161575792
whitehead,z+pca10,cosine,kmeans,3,0.2577411260453392,0.23537420076968044,0.7775478161575792
whitehead,z+pca10,correlation,kmeans,3,0.2577411260453392,0.23537420076968044,0.7775478161575792
all,z,cosine,average,2,0.2576836689994633,0.2617607471336573,0.7633813873822438
all,z,correlation,average,2,0.2576836689994633,0.2617607471336573,0.7633813873822438
ring_dual,z+pca10,cosine,ward,2,0.2576671571559034,0.2546288445696441,0.762988866685698
kmer2,z+pca10,correlation,ward,2,0.2576592312100733,0.21558286099374357,0.7488581216100485
ring+whitehead+syll,z,euclidean,spectral,2,0.2576099104106005,0.23232037487627497,0.7614187838995147
letters,z,euclidean,spectral,2,0.2575713739757025,0.20035748140157827,0.7516057664858693
letters,z+pca10,euclidean,spectral,2,0.2575713739757025,0.20035748140157827,0.7516057664858693
whitehead,z+pca10,correlation,spectral,2,0.2575504525212966,0.21135511168982546,0.7590636597202398
kmer3,z,cosine,complete,2,0.2575504525212966,0.21135511168982546,0.7590636597202398
kmer3,z,correlation,complete,2,0.2575504525212966,0.21135511168982546,0.7590636597202398
knots+ring,z+pca10,cosine,spectral,2,0.2575350359582633,0.19646520119928185,0.7535683699685983
syllable,z,correlation,complete,5,0.2572595907388616,0.33450845210820224,0.8541607193833857
knots,z,correlation,ward,5,0.25676733567162063,0.35056185950977786,0.8555523836711391
ring+whitehead+syll,z,correlation,ward,6,0.2565146312957171,0.3618602589416109,0.9038324293462746
ring_dual_sym,z+pca10,euclidean,kmeans,5,0.25618661978074425,0.3189898291090349,0.872751926919783
ring_dual_sym,z+pca10,cosine,kmeans,5,0.25618661978074425,0.3189898291090349,0.872751926919783
ring_dual_sym,z+pca10,correlation,kmeans,5,0.25618661978074425,0.3189898291090349,0.872751926919783
ring_dual,z,cosine,complete,5,0.25617623766700615,0.3190796747149296,0.8155152726234656
whitehead,z,cosine,spectral,5,0.2559667547804815,0.32149648402631265,0.8759991435912076
whitehead,z+pca10,cosine,spectral,5,0.2559667547804815,0.32149648402631265,0.8759991435912076
ring+whitehead+syll,z+pca10,euclidean,ward,4,0.2558471030228789,0.3351910468047018,0.8555523836711391
syllable,z+pca10,correlation,average,6,0.25573790730110185,0.3332110307143687,0.8541607193833857
syllable,z,cosine,spectral,4,0.25511673392785955,0.29785793556130086,0.8328218669711676
syllable,z+pca10,cosine,spectral,4,0.25511673392785955,0.29785793556130086,0.8328218669711676
all,z+pca10,cosine,spectral,3,0.25493499133471825,0.23437515705883155,0.7916071938338567
ring_autocorr,z+pca10,correlation,complete,5,0.25452870430369595,0.35928294767691354,0.8759991435912076
syllable,z,euclidean,ward,5,0.2543899953991013,0.3529901997397849,0.8541607193833857
syllable,z+pca10,euclidean,ward,5,0.2543899953991013,0.3529901997397849,0.8541607193833857
ring_autocorr,z+pca10,cosine,spectral,4,0.2538849880442057,0.2814421823380403,0.8570154153582643
syllable,z+pca10,correlation,ward,5,0.2538295052682586,0.33479735621829443,0.8541607193833857
ring_autocorr,z-length,euclidean,ward,3,0.2537442608792752,0.2320959695752951,0.7829717385098487
whitehead,z,correlation,spectral,5,0.25338614164009166,0.3200666165763645,0.8711818441335997
ring+whitehead+syll,z,cosine,ward,6,0.25337084069181365,0.35048573146461276,0.8998001712817585
knots+ring,z+pca10,correlation,average,6,0.2531457097622697,0.3445925384322819,0.9069725949186411
ring_dual,z+pca10,euclidean,ward,5,0.2530930089953167,0.31390199969656507,0.8732514987153868
all,z,cosine,average,4,0.2530772396590341,0.3118520884442983,0.8238652583499857
all,z,correlation,average,4,0.2530772396590341,0.3118520884442983,0.8238652583499857
knots+ring,z,correlation,complete,3,0.2530138207557625,0.2397564319250006,0.7809020839280616
ring_autocorr,z,correlation,complete,3,0.25300572519083975,0.2275349230821988,0.7912146731373109
all,z-length,cosine,average,5,0.25297438851700366,0.2946331936994579,0.8523051669997146
all,z-length,correlation,average,5,0.25297438851700366,0.2946331936994579,0.8523051669997146
kmer23,z+pca10,euclidean,kmeans,3,0.25283357603728585,0.28924845051045334,0.7533899514701685
kmer23,z+pca10,cosine,kmeans,3,0.25283357603728585,0.28924845051045334,0.7533899514701685
kmer23,z+pca10,correlation,kmeans,3,0.25283357603728585,0.28924845051045334,0.7533899514701685
ring_autocorr,z,cosine,average,6,0.25255421066170114,0.3642053241756208,0.8905580930630888
all,z+pca10,correlation,ward,5,0.2520480694060542,0.2820102944926553,0.8450256922637739
ring+whitehead+syll,z+pca10,euclidean,spectral,5,0.251737807409094,0.3306374976676944,0.8817085355409648
ring_autocorr,z,euclidean,ward,6,0.25164275425011545,0.36727809586610466,0.9090422495004282
knots+ring,z+pca10,cosine,ward,4,0.25159039951414486,0.2673604675127468,0.821224664573223
ring_dual,z+pca10,correlation,ward,3,0.25142352035643706,0.26485268445622184,0.7895375392520696
ring_autocorr,z,euclidean,spectral,5,0.25136900335007567,0.3367516401495637,0.8905580930630888
whitehead,z,euclidean,ward,4,0.2513501706315011,0.27103840176010985,0.7928918070225521
whitehead,z+pca10,euclidean,ward,4,0.2513501706315011,0.27103840176010985,0.7928918070225521
syllable,z+pca10,correlation,spectral,5,0.2511709800887273,0.3181053616437667,0.8501284613188695
whitehead,z,correlation,average,3,0.2500768004033384,0.20451651347043853,0.7775478161575792
ring_autocorr,z,cosine,spectral,5,0.24966407599751803,0.3026616426660771,0.8615472452183842
syllable,z,correlation,spectral,5,0.24945294279818142,0.3164390109976934,0.8501284613188695
knots+ring,z,cosine,complete,2,0.24934606993641903,0.29282054223974324,0.7397230944904367
ring_dual,z,cosine,complete,2,0.24934606993641903,0.29282054223974324,0.7397230944904367
whitehead,z,cosine,spectral,6,0.2491383362498761,0.34034701157876357,0.890058521267485
whitehead,z+pca10,cosine,spectral,6,0.2491383362498761,0.34034701157876357,0.890058521267485
all,z,euclidean,ward,5,0.24906480590871377,0.3379965901748545,0.8832786183271482
kmer23,z+pca10,correlation,average,2,0.24899003751616527,0.21107731768438667,0.7558164430488152
ring+whitehead+syll,z+pca10,correlation,spectral,5,0.24886806864005917,0.3263097178497932,0.8644019411932629
ring+whitehead+syll,z+pca10,correlation,average,5,0.2483343135307922,0.27341834835970896,0.8056665715101341
ring+whitehead+syll,z,euclidean,ward,6,0.24813862441007878,0.3478686406258008,0.8998001712817585
ring_autocorr,z+pca10,cosine,average,4,0.24811568647085486,0.3245916865870867,0.8222951755638024
all,z,cosine,spectral,5,0.24801060058500843,0.3104660699419442,0.8651869825863545
ring_dual_sym,z+pca10,euclidean,ward,6,0.24800725037329396,0.34322783638860876,0.8795318298601199
ring_dual,z+pca10,correlation,average,3,0.2479888166270211,0.2644720995174149,0.7855052811875536
ring_autocorr,z+pca10,correlation,complete,6,0.24760643275857963,0.34567498779697053,0.8759991435912076
ring_dual_sym,z-length,cosine,ward,4,0.24744903583862113,0.2929718832061858,0.8422780473879532
ring_dual_sym,z-length,correlation,ward,4,0.24744903583862113,0.2929718832061858,0.8422780473879532
ring+whitehead+syll,z-length,cosine,average,5,0.24730224866164552,0.2931545204537231,0.8567299457607764
ring+whitehead+syll,z-length,correlation,average,5,0.24730224866164552,0.2931545204537231,0.8567299457607764
ring+whitehead+syll,z+pca10,cosine,spectral,4,0.24712336072787924,0.26351383488577473,0.8348915215529547
ring_dual_sym,z,euclidean,ward,6,0.2471192107737798,0.3370260078486865,0.8884884384813017
syllable,z,cosine,spectral,5,0.24708947086814737,0.31479610204475184,0.8501284613188695
syllable,z+pca10,cosine,spectral,5,0.24708947086814737,0.31479610204475184,0.8501284613188695
ring+whitehead+syll,z,cosine,complete,3,0.246417729196535,0.227685388999617,0.7875749357693406
syllable,z,cosine,average,5,0.24629760873199402,0.35760090904789044,0.8541607193833857
syllable,z+pca10,cosine,average,5,0.24629760873199402,0.35760090904789044,0.8541607193833857
syllable,z,correlation,complete,6,0.24603977323213486,0.3324009926993681,0.8541607193833857
ring+whitehead+syll,z+pca10,euclidean,kmeans,5,0.24507093012863865,0.3193290411706795,0.8776762774764488
ring+whitehead+syll,z+pca10,cosine,kmeans,5,0.24507093012863865,0.3193290411706795,0.8776762774764488
ring+whitehead+syll,z+pca10,correlation,kmeans,5,0.24507093012863865,0.3193290411706795,0.8776762774764488
all,z+pca10,cosine,average,5,0.24505908224187062,0.31957626509065973,0.8688267199543249
knots+ring,z+pca10,cosine,spectral,4,0.2448841074092032,0.2682247477199126,0.8485583785326862
kmer23,z+pca10,euclidean,ward,4,0.24476604750144654,0.25362800146324477,0.8429560376819869
