name,r1,r2,n_members,members,failed_arms,n_failed_arms,in_complete_10k,missing_arms_10k,baseline_solved,baseline_nodes,baseline_minL,s20_mk2_solved,s20_mk2_nodes,s20_mk2_minL,s20_mk2_mK2_solved,s20_mk2_mK2_nodes,s20_mk2_mK2_minL,s20_f4_solved,s20_f4_nodes,s20_f4_minL
ac19_69374,YXyXXyx,YYxxxYXYXyxxyxx,1,145539,baseline,1,true,,false,10000,16,true,9512,2,true,9213,2,true,6901,2
ac19_69378,YXXyXyxx,YYxyxYXYx,1,145546,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,17,false,10000,17,false,10000,17,false,10000,17
ac19_6939,YYXXXYX,YYYYXXyxyXX,1,8351,s20_f4,1,true,,true,8267,2,true,1584,2,true,3879,2,false,10000,13
ac19_69456,YXXYxxyx,YYXyxxxYxYx,1,145807,"baseline,s20_mk2,s20_mk2_mK2",3,true,,false,10000,17,false,10000,17,false,10000,17,true,4070,2
ac19_69484,YXyXXyx,YYYXyxxyxxYXyx,1,145891,baseline,1,true,,false,10000,16,true,9511,2,true,9212,2,true,6901,2
ac19_69555,YYXXYx,YYYYXYYxyXX,1,146097,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,15,true,4422,2,false,10000,15,false,10000,15
ac19_69562,YXXYxxyX,YYXXXXyxxxx,1,146120,s20_f4,1,true,,true,1956,2,true,1570,2,true,2040,2,false,10000,14
ac19_69618,YXXXXyXyx,YYXXXyXyyX,1,146291,"baseline,s20_f4",2,true,,false,10000,16,true,2272,2,true,2257,2,false,10000,16
ac19_6964,YXyXXXyx,YYxyxxyXYXyXYxyXX,1,8377,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,19,false,10000,17,false,10000,17,false,10000,17
ac19_69661,YXYXXXXYx,YYXXXYxxyXyx,1,146392,s20_f4,1,true,,true,8298,2,true,1697,2,true,4031,2,false,10000,14
ac19_69707,YYXXXYx,YYxxyXXYX,1,146518,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,16,false,10000,15,false,10000,16,false,10000,16
ac19_69757,YXXyXyx,YYYxyyXYxxyX,1,146702,"baseline,s20_f4",2,true,,false,10000,14,true,2774,2,true,5543,2,false,10000,14
ac19_69810,YXYxyx,YYYXyyxYxYYxx,1,146857,"s20_mk2,s20_mk2_mK2,s20_f4",3,true,,true,3503,2,false,10000,17,false,10000,17,false,10000,17
ac19_69883,YYXXXYX,YXyXYxyXYx,1,147099,"baseline,s20_mk2_mK2",2,true,,false,10000,17,true,2216,2,false,10000,17,true,1142,2
ac19_69899,YYXXyxx,YYXXYxxxyXYx,1,147161,baseline,1,true,,false,10000,16,true,6536,2,true,7552,2,true,4817,2
ac19_69914,YXyXXXXyx,YYXyXYxyyxx,1,147190,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,18,false,10000,18,false,10000,18,false,10000,18
ac19_69972,YXXyXyx,YYXYxYxyyxyX,1,147406,s20_f4,1,true,,true,665,2,true,1501,2,true,1346,2,false,10000,14
ac19_70028,YXXYxxyxx,YYXXyXXXyxxxx,1,147594,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,19,false,10000,19,false,10000,19,false,10000,19
ac19_70297,YXXXyxYx,YYXyXXYxxyX,1,148446,s20_f4,1,true,,true,50,2,true,456,2,true,236,2,false,10000,17
ac19_70321,YXXyXyX,YYXyxYxyxyX,1,148513,s20_mk2_mK2,1,true,,true,7905,2,true,2952,2,false,10000,15,true,1234,2
ac19_70328,YXyXXXXyx,YYxxYXyxYxyxyX,1,148537,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,18,false,10000,18,false,10000,18,false,10000,18
ac19_7037,YYXXXyX,YYXXXXyxyxx,1,8462,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,15,false,10000,15,false,10000,15,false,10000,15
ac19_70475,YYXXXXXYXX,YYXyXYYXyXX,1,149047,"baseline,s20_f4",2,true,,false,10000,14,true,2804,2,true,5563,2,false,10000,14
ac19_70482,YXyXXXyx,YYXyXYXXyXyxxyX,1,149067,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,19,false,10000,17,false,10000,17,false,10000,17
ac19_70485,YYXXyxx,YYxxYXYxyX,1,149077,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,15,true,6094,2,false,10000,15,false,10000,15
ac19_70497,YXYxyx,YYYXyXXyyXXyXyxyx,1,149106,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,19,false,10000,19,false,10000,19,false,10000,19
ac19_70552,YYXXXYXX,YYXXYYxyXyX,1,149274,"baseline,s20_f4",2,true,,false,10000,15,true,1403,2,true,2583,2,false,10000,15
ac19_70568,YXXYx,YYYXYYxyXYXyyx,1,149335,"baseline,s20_f4",2,true,,false,10000,18,true,500,2,true,3880,2,false,10000,18
ac19_70576,YXyXXyx,YYxyXXyyxxyxYXYXyX,1,149352,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,18,false,10000,17,false,10000,16,false,10000,16
ac19_70634,YXXYx,YYYYxYXyyyxyyXyyyx,1,149532,"baseline,s20_f4",2,true,,false,10000,18,true,610,2,true,4591,2,false,10000,18
ac19_70696,YXXXyXyx,YYXXyyxyX,1,149741,s20_f4,1,true,,true,1757,2,true,1750,2,true,1541,2,false,10000,14
ac19_70698,YXYXXXXYx,YXyxxxyXyXYx,1,149752,s20_f4,1,true,,true,8298,2,true,1697,2,true,4031,2,false,10000,14
ac19_70716,YXyXYxx,YYYYXXyxxYX,1,149819,baseline,1,true,,false,10000,16,true,3193,2,true,864,2,true,3059,2
ac19_70723,YXXyXyx,YYYxxxYxyx,1,149842,"baseline,s20_f4",2,true,,false,10000,16,true,5990,2,true,8068,2,false,10000,16
ac19_70758,YYXXXYX,YYxyXYxyXX,1,149968,"baseline,s20_mk2_mK2",2,true,,false,10000,16,true,7792,2,false,10000,16,true,7283,2
ac19_70762,YXYxyx,YYXXyyXXyyXyxxx,1,149975,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,19,false,10000,19,false,10000,19,false,10000,19
ac19_70767,YXXYx,YYXYYxyXYYXyyx,1,149984,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,18,true,6817,2,false,10000,18,false,10000,18
ac19_70826,YYXXXyxxx,YYYYXXYxxYYX,1,150207,"baseline,s20_f4",2,true,,false,10000,16,true,1772,2,true,4057,2,false,10000,15
ac19_70845,YYXYXyXXyX,YXYXyXYXXyX,1,150262,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,19,true,6085,2,false,10000,19,false,10000,19
ac19_70877,YXyxYXyxYXXyx,YYXXyyXXXyxYXyx,1,150337,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,16,true,5180,2,false,10000,16,false,10000,16
ac19_70931,YYYXXYXyX,YYYXXXXYX,1,150500,s20_f4,1,true,,true,8264,2,true,1684,2,true,3997,2,false,10000,14
ac19_71301,YXyXXXyx,YYYXyyXXyyx,1,151705,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,17,false,10000,17,false,10000,17,false,10000,17
ac19_71329,YYXYXXXyX,YXyXYXyXYx,1,151821,s20_mk2_mK2,1,true,,true,7189,2,true,2549,2,false,10000,17,true,2287,2
ac19_71343,YYXXXYx,YYXXyxYXyx,1,151877,"baseline,s20_mk2_mK2",2,true,,false,10000,14,true,3185,2,false,10000,14,true,5931,2
ac19_71351,YYXXyxx,YYYYYXXYxxxxYX,1,151909,s20_f4,1,true,,true,366,2,true,46,2,true,46,2,false,10000,18
ac19_71428,YYXXYYx,YYYXyxYxyyX,1,152151,baseline,1,true,,false,10000,17,true,713,2,true,732,2,true,1578,2
ac19_7151,YXyXXXyx,YYXyXYXyyXXXyyX,1,8606,baseline,1,true,,false,10000,17,true,8696,2,true,6258,2,true,8680,2
ac19_71581,YXXyXyxx,YYxYxxxyxYX,1,152670,"baseline,s20_mk2_mK2",2,true,,false,10000,15,true,9022,2,false,10000,17,true,8244,2
ac19_71593,YXXyXyXyX,YYxxyxyxYX,1,152723,s20_mk2_mK2,1,true,,true,6904,2,true,2546,2,false,10000,17,true,1228,2
ac19_71810,YXXXYxx,YYxyXXXyxyx,1,153437,"baseline,s20_f4",2,true,,false,10000,16,true,5703,2,true,7817,2,false,10000,16
ac19_71819,YXXYXXXYx,YXYxYXyXyx,1,153467,s20_f4,1,true,,true,1811,2,true,1584,2,true,1877,2,false,10000,14
ac19_71828,YYXXXXX,YXyXXYxYXyx,1,153492,"baseline,s20_mk2_mK2",2,true,,false,10000,17,true,2746,2,false,10000,17,true,1415,2
ac19_71847,YXyXXXXyx,YYxyxyXYXyXYxyX,1,153547,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,18,false,10000,18,false,10000,18,false,10000,18
ac19_71849,YYXXXyX,YYYXyyyxx,1,153551,"baseline,s20_f4",2,true,,false,10000,14,true,451,2,true,394,2,false,10000,14
ac19_71854,YXXyXyx,YYXyxYxxyx,2,153566 154942,"baseline,s20_f4",2,true,,false,10000,14,true,2775,2,true,5549,2,false,10000,14
ac19_71901,YYYXXXXYX,YYYxxyyXXX,1,153708,"baseline,s20_mk2_mK2",2,true,,false,10000,17,true,6810,2,false,10000,17,true,4080,2
ac19_71947,YXXYXXyx,YYXYXyXyx,1,153873,"baseline,s20_f4",2,true,,false,10000,16,true,1969,2,true,3880,2,false,10000,14
ac19_71984,YYXXXYX,YYYXXyXyxYX,1,153993,s20_f4,1,true,,true,8267,2,true,1583,2,true,3879,2,false,10000,13
ac19_72113,YXXYXXyxx,YYYXyXyxyxx,1,154435,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,17,false,10000,17,false,10000,17,false,10000,17
ac19_72174,YYXXXXYX,YYXXXyXYx,1,154673,s20_f4,1,true,,true,1965,2,true,1575,2,true,1988,2,false,10000,14
ac19_72241,YXXyXyxx,YYYxxxyxxYX,1,154881,"baseline,s20_mk2_mK2",2,true,,false,10000,17,true,6996,2,false,10000,17,true,3807,2
ac19_72274,YYXXXyx,YYYXXyxYXyyx,1,154976,"baseline,s20_f4",2,true,,false,10000,15,true,2278,2,true,6547,2,false,10000,15
ac19_72328,YYXXyxx,YYYYYXYxyX,1,155161,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,17,false,10000,17,false,10000,17,false,10000,17
ac19_72387,YXXyXyxx,YYxxYYxxxYX,1,155366,"baseline,s20_mk2_mK2",2,true,,false,10000,19,true,3356,2,false,10000,18,true,8855,2
ac19_72393,YXXyXyX,YYYXyxYxxyxyxx,1,155383,"baseline,s20_mk2,s20_f4",3,true,,false,10000,16,false,10000,14,true,6374,2,false,10000,16
ac19_72417,YYXXXXXXyxx,YYYXXXXXyyxx,1,155497,baseline,1,true,,false,10000,15,true,1740,2,true,3892,2,true,2957,2
ac19_7248,YYXXXXX,YXYxYXXyXyx,1,8728,"baseline,s20_mk2_mK2",2,true,,false,10000,17,true,2727,2,false,10000,17,true,593,2
ac19_72485,YXXYxxyX,YYYxxyXyXyx,1,155693,s20_f4,1,true,,true,1811,2,true,1584,2,true,1877,2,false,10000,14
ac19_72656,YXXyXyxx,YYYXYxxyyxx,1,156341,s20_f4,1,true,,true,636,2,true,3000,2,true,4022,2,false,10000,15
ac19_72694,YYXXYYXXX,YYYXXXyxYXX,1,156484,s20_f4,1,true,,true,1587,2,true,1604,2,true,1835,2,false,10000,14
ac19_72700,YXYxyx,YYXyXXyyXyxxx,1,156516,"s20_mk2,s20_mk2_mK2,s20_f4",3,true,,true,3502,2,false,10000,17,false,10000,17,false,10000,17
ac19_72735,YYYXXXXX,YYXXYXyyx,1,156607,baseline,1,true,,false,10000,15,true,1783,2,true,4189,2,true,9343,2
ac19_7284,YYXXXyXX,YXyxYXXXyxx,3,8769 16286 101025,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,17,false,10000,17,false,10000,17,false,10000,17
ac19_7302,YXXXXyXyx,YYYxxyxxyX,1,8790,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,17,true,5635,2,false,10000,17,false,10000,17
ac19_733,YYXXyxx,YYYxxyXYxyX,1,1272,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,15,true,6094,2,false,10000,15,false,10000,15
ac19_7435,YXXyXyX,YYYXyxyyx,17,8957 11033 16997 23859 34938 48999 56045 70585 75037 77997 86756 87652 101973 132721 135907 150151 151954,baseline,1,true,,false,10000,15,true,1392,2,true,2580,2,true,2688,2
ac19_7436,YXyXXyx,YYxYxxYXyxxyxyXYX,1,8958,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,17,false,10000,17,false,10000,16,false,10000,17
ac19_7440,YYXXXXXXX,YXXXyXXYx,3,8963 29069 74071,s20_f4,1,false,"baseline,s20_mk2_mK2",missing,,,true,1740,2,missing,,,false,10000,14
ac19_7460,YXYXYx,YYXyyXYxxYXyx,1,8989,baseline,1,true,,false,10000,17,true,1043,2,true,1044,2,true,2971,2
ac19_7496,YYXXXXXXyxx,YXXXXXyxxxxxx,6,9038 20712 53634 83503 141360 142104,baseline,1,false,s20_mk2_mK2,false,10000,15,true,1739,2,missing,,,true,2956,2
ac19_7579,YXyXXXyX,YYxYxxyxyxx,1,9140,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,17,true,2843,2,false,10000,17,false,10000,17
ac19_7774,YXXXyxYx,YYXyXYxYX,3,9375 100997 123831,baseline,1,false,s20_mk2_mK2,false,10000,15,true,4121,2,missing,,,true,2981,2
ac19_8099,YXXXXyXYxx,YYXXYXXXXyxyx,2,9765 81324,baseline,1,true,,false,10000,14,true,1728,2,true,3828,2,true,2777,2
ac19_8222,YYXXXyx,YXYXXXyXXYx,2,9918 68170,"baseline,s20_f4",2,true,,false,10000,15,true,2226,2,true,6289,2,false,10000,15
ac19_8310,YYXXXyxx,YYXYYXXyxxYXX,2,10026 71727,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,17,true,3130,2,false,10000,17,false,10000,15
ac19_8461,YYXXXYX,YYxyXYxxyXXX,1,10215,"baseline,s20_mk2_mK2",2,true,,false,10000,15,true,3813,2,false,10000,15,true,2982,2
ac19_8496,YYXXYx,YYXYxYxYXXX,6,10257 10771 26448 47192 125647 156353,baseline,1,true,,false,10000,15,true,729,2,true,2558,2,true,2687,2
ac19_8618,YYXXyx,YXyXXYXXYxx,2,10420 150187,"baseline,s20_mk2_mK2",2,true,,false,10000,15,true,5200,2,false,10000,15,true,8310,2
ac19_8670,YXYXXXX,YYXyXXXXyxYx,2,10486 128138,s20_mk2_mK2,1,true,,true,4613,2,true,535,2,false,10000,15,true,48,2
ac19_8690,YYXXyx,YYXYxYXXX,16,10510 16028 31036 33946 35741 46165 59183 60479 101831 112949 115628 128900 130066 136933 137428 139632,s20_f4,1,true,,true,8331,2,true,1695,2,true,4018,2,false,10000,14
ac19_8709,YXXYx,YYYYXYYXXyxyyx,2,10533 26155,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,18,true,7004,2,false,10000,18,false,10000,18
ac19_8721,YXXYXXyx,YXXXyXXYx,2,10547 66395,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,15,true,5734,2,false,10000,17,false,10000,15
ac19_8765,YYXXyxx,YYYYXXYxYXYx,7,10603 42962 90655 104597 138303 141369 151823,s20_f4,1,true,,true,5132,2,true,417,2,true,359,2,false,10000,14
ac19_8784,YXXyXyX,YYYxyxxyxx,2,10625 57011,baseline,1,true,,false,10000,15,true,1392,2,true,2580,2,true,2688,2
ac19_8792,YXXyXyxx,YYXYxxyxYxx,2,10633 12571,s20_f4,1,true,,true,636,2,true,3000,2,true,4022,2,false,10000,15
ac19_8849,YYXXXXYX,YYYXXXyyx,2,10714 75568,s20_f4,1,true,,true,1965,2,true,1576,2,true,1880,2,false,10000,14
ac19_8907,YXYxyx,YYXyXXyyXyxxxYx,1,10789,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,19,false,10000,19,false,10000,19,false,10000,19
ac19_8958,YXyXXXyx,YYXYxxyXXXyXyyx,1,10851,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,17,false,10000,17,false,10000,17,false,10000,17
ac19_8984,YYYXXXyxx,YYYxxyyXX,3,10882 64277 144237,"baseline,s20_mk2_mK2",2,true,,false,10000,17,true,2158,2,false,10000,17,true,1635,2
ac19_9028,YXXyXYx,YYxxyxxyXXX,7,10949 19404 41058 57606 67516 97231 106228,s20_f4,1,true,,true,1965,2,true,1575,2,true,1995,2,false,10000,14
ac19_9041,YYXYXXXyx,YYYYXyyXyx,1,10965,baseline,1,true,,false,10000,15,true,1766,2,true,4024,2,true,9343,2
ac19_9271,YXXXyxx,YYXyXYxyxYxyX,4,11275 53831 55559 119422,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,20,false,10000,20,false,10000,20,false,10000,20
ac19_943,YXYXXYx,YYXyxxxxyXyX,1,1500,s20_f4,1,true,,true,1954,2,true,1570,2,true,1856,2,false,10000,14
ac19_9490,YXyXXyx,YYXYxyyxyXX,1,11547,baseline,1,true,,false,10000,16,true,9759,2,true,9458,2,true,7161,2
ac19_9592,YXYXXXX,YYXyXyXYx,3,11685 49067 154570,s20_mk2_mK2,1,true,,true,3922,2,true,535,2,false,10000,15,true,46,2
ac19_969,YYXXYXyyx,YYYXXYXXXXX,4,1526 19973 72707 117116,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,17,true,8713,2,false,10000,17,false,10000,17
ac19_9750,YXXYx,YYXYXyyxYYXyyx,1,11898,"baseline,s20_f4",2,true,,false,10000,18,true,500,2,true,3927,2,false,10000,18
ac19_978,YYXXYx,YYxyXYXyx,17,1535 3471 4172 43206 46429 47297 53678 57410 77928 88940 90303 95470 104987 105695 133093 138719 142501,baseline,1,true,,false,10000,15,true,729,2,true,2546,2,true,2687,2
ac19_9822,YYXXXXYX,YYYXXyxyX,1,11989,"baseline,s20_mk2_mK2,s20_f4",3,true,,false,10000,17,true,8721,2,false,10000,17,false,10000,17
ac19_986,YYXXXyx,YYXXYXyXX,18,1543 6065 19210 32022 39942 46887 53788 57500 64493 65774 67734 92420 94088 117704 118084 126980 130001 139364,"baseline,s20_f4",2,true,,false,10000,15,true,2228,2,true,6360,2,false,10000,15
ac19_99,YYXXyxx,YXXXXXXXXyxxxxxxx,6,527 529 628 629 630 633,s20_f4,1,true,,true,436,2,true,7537,2,true,4625,2,false,10000,19
ac19_9954,YXXYXXyxx,YYxyXXYxyX,1,12180,"baseline,s20_mk2,s20_mk2_mK2,s20_f4",4,true,,false,10000,16,false,10000,16,false,10000,16,false,10000,16
