name,arm,solved,nodes_explored,path_length,budget,max_relator_length
ac19_1776,s20_mk2,1,17,14,10000,48
ac19_17760,s20_mk2,1,388,31,10000,48
ac19_17761,s20_mk2,1,13,9,10000,48
ac19_17762,s20_mk2,1,667,45,10000,48
ac19_17763,s20_mk2,1,6,5,10000,48
ac19_17764,s20_mk2,1,11,10,10000,48
ac19_17765,s20_mk2,1,9,8,10000,48
ac19_17766,s20_mk2,1,7,6,10000,48
ac19_17767,s20_mk2,1,11,10,10000,48
ac19_17768,s20_mk2,1,116,35,10000,48
ac19_17769,s20_mk2,1,667,84,10000,48
ac19_1777,s20_mk2,1,4,3,10000,48
ac19_17770,s20_mk2,1,6,5,10000,48
ac19_17771,s20_mk2,1,3163,236,10000,48
ac19_17772,s20_mk2,1,6,5,10000,48
ac19_17773,s20_mk2,1,37,26,10000,48
ac19_17774,s20_mk2,1,14,9,10000,48
ac19_17775,s20_mk2,1,9,8,10000,48
ac19_17776,s20_mk2,1,10,9,10000,48
ac19_17777,s20_mk2,1,201,42,10000,48
ac19_17778,s20_mk2,1,2,1,10000,48
ac19_17779,s20_mk2,1,13,12,10000,48
ac19_1778,s20_mk2,1,9,8,10000,48
ac19_17780,s20_mk2,1,19,10,10000,48
ac19_17781,s20_mk2,1,11,10,10000,48
ac19_17782,s20_mk2,1,61,41,10000,48
ac19_17783,s20_mk2,1,21,13,10000,48
ac19_17784,s20_mk2,1,55,23,10000,48
ac19_17785,s20_mk2,1,15,10,10000,48
ac19_17786,s20_mk2,1,59,40,10000,48
ac19_17787,s20_mk2,1,10,9,10000,48
ac19_17788,s20_mk2,1,5,4,10000,48
ac19_17789,s20_mk2,1,82,15,10000,48
ac19_1779,s20_mk2,1,1936,43,10000,48
ac19_17790,s20_mk2,1,30,16,10000,48
ac19_17791,s20_mk2,1,110,53,10000,48
ac19_17792,s20_mk2,1,5,4,10000,48
ac19_17793,s20_mk2,1,4053,290,10000,48
ac19_17794,s20_mk2,1,6,5,10000,48
ac19_17795,s20_mk2,1,557,70,10000,48
ac19_17796,s20_mk2,1,9,7,10000,48
ac19_17797,s20_mk2,1,207,60,10000,48
ac19_17798,s20_mk2,1,20,17,10000,48
ac19_17799,s20_mk2,1,7,6,10000,48
ac19_178,s20_mk2,1,9,8,10000,48
ac19_1780,s20_mk2,1,9,8,10000,48
ac19_17800,s20_mk2,1,5,4,10000,48
ac19_17801,s20_mk2,1,163,30,10000,48
ac19_17802,s20_mk2,1,7,6,10000,48
ac19_17803,s20_mk2,1,14,10,10000,48
ac19_17804,s20_mk2,1,8,7,10000,48
ac19_17805,s20_mk2,1,437,34,10000,48
ac19_17806,s20_mk2,1,8,7,10000,48
ac19_17807,s20_mk2,1,1093,121,10000,48
ac19_17808,s20_mk2,1,29,11,10000,48
ac19_17809,s20_mk2,1,13,12,10000,48
ac19_1781,s20_mk2,1,373,41,10000,48
ac19_17810,s20_mk2,1,1193,163,10000,48
ac19_17811,s20_mk2,1,191,52,10000,48
ac19_17812,s20_mk2,1,38,27,10000,48
ac19_17813,s20_mk2,1,306,53,10000,48
ac19_17814,s20_mk2,1,8,7,10000,48
ac19_17815,s20_mk2,1,114,21,10000,48
ac19_17816,s20_mk2,1,13,12,10000,48
ac19_17817,s20_mk2,1,49,19,10000,48
ac19_17818,s20_mk2,1,2497,196,10000,48
ac19_17819,s20_mk2,1,5,4,10000,48
ac19_1782,s20_mk2,1,7,6,10000,48
ac19_17820,s20_mk2,1,7,6,10000,48
ac19_17821,s20_mk2,1,243,16,10000,48
ac19_17822,s20_mk2,1,15,11,10000,48
ac19_17823,s20_mk2,1,10,9,10000,48
ac19_17824,s20_mk2,1,7,6,10000,48
ac19_17825,s20_mk2,1,62,42,10000,48
ac19_17826,s20_mk2,1,9,8,10000,48
ac19_17827,s20_mk2,1,29,11,10000,48
ac19_17828,s20_mk2,1,2828,199,10000,48
ac19_17829,s20_mk2,1,10,9,10000,48
ac19_1783,s20_mk2,1,9,8,10000,48
ac19_17830,s20_mk2,1,24,15,10000,48
ac19_17831,s20_mk2,1,25,18,10000,48
ac19_17832,s20_mk2,1,6,5,10000,48
ac19_17833,s20_mk2,1,7,6,10000,48
ac19_17834,s20_mk2,1,133,30,10000,48
ac19_17835,s20_mk2,1,11,9,10000,48
ac19_17836,s20_mk2,1,20,15,10000,48
ac19_17837,s20_mk2,1,9,8,10000,48
ac19_17838,s20_mk2,1,8,7,10000,48
ac19_17839,s20_mk2,1,15,13,10000,48
ac19_1784,s20_mk2,1,8,7,10000,48
ac19_17840,s20_mk2,1,10,9,10000,48
ac19_17841,s20_mk2,1,581,80,10000,48
ac19_17842,s20_mk2,1,21,16,10000,48
ac19_17843,s20_mk2,1,13,12,10000,48
ac19_17844,s20_mk2,1,2676,225,10000,48
ac19_17845,s20_mk2,1,15,9,10000,48
ac19_17846,s20_mk2,1,13,11,10000,48
ac19_17847,s20_mk2,1,42,16,10000,48
ac19_17848,s20_mk2,1,17,15,10000,48
ac19_17849,s20_mk2,1,1295,138,10000,48
ac19_1785,s20_mk2,1,11,10,10000,48
ac19_17850,s20_mk2,1,16,12,10000,48
ac19_17851,s20_mk2,1,6,5,10000,48
ac19_17852,s20_mk2,1,8,7,10000,48
ac19_17853,s20_mk2,1,10,9,10000,48
ac19_17854,s20_mk2,1,10,8,10000,48
ac19_17855,s20_mk2,1,52,18,10000,48
ac19_17856,s20_mk2,1,1696,113,10000,48
ac19_17857,s20_mk2,1,15,13,10000,48
ac19_17858,s20_mk2,1,8,7,10000,48
ac19_17859,s20_mk2,1,12,11,10000,48
ac19_1786,s20_mk2,1,17,14,10000,48
ac19_17860,s20_mk2,1,5,4,10000,48
ac19_17861,s20_mk2,1,208,42,10000,48
ac19_17862,s20_mk2,1,60,25,10000,48
ac19_17863,s20_mk2,1,27,10,10000,48
ac19_17864,s20_mk2,1,6,5,10000,48
ac19_17865,s20_mk2,1,71,42,10000,48
ac19_17866,s20_mk2,1,6,5,10000,48
ac19_17867,s20_mk2,1,1146,52,10000,48
ac19_17868,s20_mk2,1,10,9,10000,48
ac19_17869,s20_mk2,1,128,83,10000,48
ac19_1787,s20_mk2,1,7,6,10000,48
ac19_17870,s20_mk2,1,9,7,10000,48
ac19_17871,s20_mk2,1,12,9,10000,48
ac19_17872,s20_mk2,1,7,6,10000,48
ac19_17873,s20_mk2,1,19,16,10000,48
ac19_17874,s20_mk2,1,7,6,10000,48
ac19_17875,s20_mk2,1,8,6,10000,48
ac19_17876,s20_mk2,1,10,9,10000,48
ac19_17877,s20_mk2,1,33,10,10000,48
ac19_17878,s20_mk2,1,2372,175,10000,48
ac19_17879,s20_mk2,1,12,10,10000,48
ac19_1788,s20_mk2,1,18,12,10000,48
ac19_17880,s20_mk2,1,38,27,10000,48
ac19_17881,s20_mk2,1,87,48,10000,48
ac19_17882,s20_mk2,1,35,26,10000,48
ac19_17883,s20_mk2,1,6,5,10000,48
ac19_17884,s20_mk2,1,11,10,10000,48
ac19_17885,s20_mk2,1,80,11,10000,48
ac19_17886,s20_mk2,1,40,18,10000,48
ac19_17887,s20_mk2,1,12,8,10000,48
ac19_17888,s20_mk2,1,47,32,10000,48
ac19_17889,s20_mk2,1,9,8,10000,48
ac19_1789,s20_mk2,1,5,4,10000,48
ac19_17890,s20_mk2,1,5,4,10000,48
ac19_17891,s20_mk2,1,118,22,10000,48
ac19_17892,s20_mk2,1,12,8,10000,48
ac19_17893,s20_mk2,1,11,10,10000,48
ac19_17894,s20_mk2,1,242,15,10000,48
ac19_17895,s20_mk2,1,178,31,10000,48
ac19_17896,s20_mk2,1,4,3,10000,48
ac19_17897,s20_mk2,1,56,19,10000,48
ac19_17898,s20_mk2,1,9,8,10000,48
ac19_17899,s20_mk2,1,5065,327,10000,48
ac19_179,s20_mk2,1,7,6,10000,48
ac19_1790,s20_mk2,1,7,6,10000,48
ac19_17900,s20_mk2,1,10,9,10000,48
ac19_17901,s20_mk2,1,11,10,10000,48
ac19_17902,s20_mk2,1,16,9,10000,48
ac19_17903,s20_mk2,1,58,23,10000,48
ac19_17904,s20_mk2,1,9,8,10000,48
ac19_17905,s20_mk2,1,117,22,10000,48
ac19_17906,s20_mk2,1,38,14,10000,48
ac19_17907,s20_mk2,1,6,5,10000,48
ac19_17908,s20_mk2,1,16,14,10000,48
ac19_17909,s20_mk2,1,1060,27,10000,48
ac19_1791,s20_mk2,1,6,5,10000,48
ac19_17910,s20_mk2,1,12,9,10000,48
ac19_17911,s20_mk2,1,12,11,10000,48
ac19_17912,s20_mk2,1,33,11,10000,48
ac19_17913,s20_mk2,1,74,46,10000,48
ac19_17914,s20_mk2,1,9,8,10000,48
ac19_17915,s20_mk2,1,102,51,10000,48
ac19_17916,s20_mk2,1,396,34,10000,48
ac19_17917,s20_mk2,1,119,23,10000,48
ac19_17918,s20_mk2,1,29,21,10000,48
ac19_17919,s20_mk2,1,10,9,10000,48
ac19_1792,s20_mk2,1,8,7,10000,48
ac19_17920,s20_mk2,1,8,7,10000,48
ac19_17921,s20_mk2,1,4888,287,10000,48
ac19_17922,s20_mk2,1,31,11,10000,48
ac19_17923,s20_mk2,1,202,43,10000,48
ac19_17924,s20_mk2,1,1576,160,10000,48
ac19_17925,s20_mk2,1,13,10,10000,48
ac19_17926,s20_mk2,1,161,30,10000,48
ac19_17927,s20_mk2,1,62,21,10000,48
ac19_17928,s20_mk2,1,25,9,10000,48
ac19_17929,s20_mk2,1,8,6,10000,48
ac19_1793,s20_mk2,1,16,9,10000,48
ac19_17930,s20_mk2,1,6,5,10000,48
ac19_17931,s20_mk2,1,322,123,10000,48
ac19_17932,s20_mk2,1,8,7,10000,48
ac19_17933,s20_mk2,1,225,35,10000,48
ac19_17934,s20_mk2,1,5,4,10000,48
ac19_17935,s20_mk2,1,17,15,10000,48
ac19_17936,s20_mk2,1,7,6,10000,48
ac19_17937,s20_mk2,1,33,15,10000,48
ac19_17938,s20_mk2,1,5,4,10000,48
ac19_17939,s20_mk2,1,292,54,10000,48
ac19_1794,s20_mk2,1,55,35,10000,48
ac19_17940,s20_mk2,1,15,12,10000,48
ac19_17941,s20_mk2,1,60,27,10000,48
ac19_17942,s20_mk2,1,7,6,10000,48
ac19_17943,s20_mk2,1,9,8,10000,48
ac19_17944,s20_mk2,1,56,26,10000,48
ac19_17945,s20_mk2,1,5,4,10000,48
ac19_17946,s20_mk2,1,41,30,10000,48
ac19_17947,s20_mk2,1,4,3,10000,48
ac19_17948,s20_mk2,1,235,41,10000,48
ac19_17949,s20_mk2,1,10,9,10000,48
ac19_1795,s20_mk2,1,178,34,10000,48
ac19_17950,s20_mk2,1,11,10,10000,48
ac19_17951,s20_mk2,1,6,5,10000,48
ac19_17952,s20_mk2,1,41,16,10000,48
ac19_17953,s20_mk2,1,5,4,10000,48
ac19_17954,s20_mk2,1,333,24,10000,48
ac19_17955,s20_mk2,1,23,12,10000,48
ac19_17956,s20_mk2,1,12,11,10000,48
ac19_17957,s20_mk2,0,10000,,10000,48
ac19_17958,s20_mk2,1,5,4,10000,48
ac19_17959,s20_mk2,1,20,16,10000,48
ac19_1796,s20_mk2,1,12,10,10000,48
ac19_17960,s20_mk2,1,34,22,10000,48
ac19_17961,s20_mk2,1,9,8,10000,48
ac19_17962,s20_mk2,1,74,50,10000,48
ac19_17963,s20_mk2,1,31,12,10000,48
ac19_17964,s20_mk2,1,5,4,10000,48
ac19_17965,s20_mk2,1,50,33,10000,48
ac19_17966,s20_mk2,1,3,2,10000,48
ac19_17967,s20_mk2,1,16,15,10000,48
ac19_17968,s20_mk2,1,37,18,10000,48
ac19_17969,s20_mk2,1,14,10,10000,48
ac19_1797,s20_mk2,1,39,28,10000,48
ac19_17970,s20_mk2,1,10,9,10000,48
ac19_17971,s20_mk2,1,6,5,10000,48
ac19_17972,s20_mk2,1,24,18,10000,48
ac19_17973,s20_mk2,1,37,17,10000,48
ac19_17974,s20_mk2,1,12,11,10000,48
ac19_17975,s20_mk2,1,11,10,10000,48
ac19_17976,s20_mk2,1,19,10,10000,48
ac19_17977,s20_mk2,1,9,8,10000,48
ac19_17978,s20_mk2,1,16,10,10000,48
ac19_17979,s20_mk2,1,63,41,10000,48
ac19_1798,s20_mk2,1,7,6,10000,48
ac19_17980,s20_mk2,1,14,12,10000,48
ac19_17981,s20_mk2,1,5,4,10000,48
ac19_17982,s20_mk2,1,16,9,10000,48
ac19_17983,s20_mk2,1,12,11,10000,48
ac19_17984,s20_mk2,1,37,19,10000,48
ac19_17985,s20_mk2,1,4391,287,10000,48
ac19_17986,s20_mk2,1,6,5,10000,48
ac19_17987,s20_mk2,1,113,17,10000,48
ac19_17988,s20_mk2,1,58,16,10000,48
ac19_17989,s20_mk2,1,10,8,10000,48
ac19_1799,s20_mk2,1,16,11,10000,48
ac19_17990,s20_mk2,1,11,10,10000,48
ac19_17991,s20_mk2,1,10,8,10000,48
ac19_17992,s20_mk2,1,20,17,10000,48
ac19_17993,s20_mk2,1,10,9,10000,48
ac19_17994,s20_mk2,1,44,20,10000,48
ac19_17995,s20_mk2,1,7,6,10000,48
ac19_17996,s20_mk2,1,40,29,10000,48
ac19_17997,s20_mk2,1,107,31,10000,48
ac19_17998,s20_mk2,1,31,13,10000,48
ac19_17999,s20_mk2,1,81,14,10000,48
ac19_18,s20_mk2,1,7,6,10000,48
ac19_180,s20_mk2,1,84,20,10000,48
ac19_1800,s20_mk2,1,747,87,10000,48
ac19_18000,s20_mk2,1,11,10,10000,48
ac19_18001,s20_mk2,1,11,10,10000,48
ac19_18002,s20_mk2,1,12,11,10000,48
ac19_18003,s20_mk2,1,31,22,10000,48
ac19_18004,s20_mk2,1,6,5,10000,48
ac19_18005,s20_mk2,1,5,4,10000,48
ac19_18006,s20_mk2,1,55,38,10000,48
ac19_18007,s20_mk2,1,14,11,10000,48
ac19_18008,s20_mk2,1,15,12,10000,48
ac19_18009,s20_mk2,1,7,6,10000,48
ac19_1801,s20_mk2,1,5,4,10000,48
ac19_18010,s20_mk2,1,26,12,10000,48
ac19_18011,s20_mk2,1,8,7,10000,48
ac19_18012,s20_mk2,1,747,91,10000,48
ac19_18013,s20_mk2,1,13,12,10000,48
ac19_18014,s20_mk2,1,9,8,10000,48
ac19_18015,s20_mk2,1,7,6,10000,48
ac19_18016,s20_mk2,1,14,12,10000,48
ac19_18017,s20_mk2,1,23,19,10000,48
ac19_18018,s20_mk2,1,94,19,10000,48
ac19_18019,s20_mk2,1,78,17,10000,48
ac19_1802,s20_mk2,1,54,36,10000,48
ac19_18020,s20_mk2,1,121,22,10000,48
ac19_18021,s20_mk2,1,68,24,10000,48
ac19_18022,s20_mk2,1,25,11,10000,48
ac19_18023,s20_mk2,1,11,10,10000,48
ac19_18024,s20_mk2,1,56,16,10000,48
ac19_18025,s20_mk2,1,73,44,10000,48
ac19_18026,s20_mk2,1,28,12,10000,48
ac19_18027,s20_mk2,1,13,10,10000,48
ac19_18028,s20_mk2,1,6,5,10000,48
ac19_18029,s20_mk2,1,19,12,10000,48
ac19_1803,s20_mk2,1,16,10,10000,48
ac19_18030,s20_mk2,1,18,11,10000,48
ac19_18031,s20_mk2,1,12,9,10000,48
ac19_18032,s20_mk2,1,12,9,10000,48
ac19_18033,s20_mk2,1,16,14,10000,48
ac19_18034,s20_mk2,1,496,42,10000,48
ac19_18035,s20_mk2,1,12,11,10000,48
ac19_18036,s20_mk2,1,11,8,10000,48
ac19_18037,s20_mk2,1,141,69,10000,48
ac19_18038,s20_mk2,1,126,26,10000,48
ac19_18039,s20_mk2,1,15,14,10000,48
ac19_1804,s20_mk2,1,127,24,10000,48
ac19_18040,s20_mk2,1,11,9,10000,48
ac19_18041,s20_mk2,1,15,13,10000,48
ac19_18042,s20_mk2,1,14,8,10000,48
ac19_18043,s20_mk2,1,56,19,10000,48
ac19_18044,s20_mk2,1,6,5,10000,48
ac19_18045,s20_mk2,1,207,31,10000,48
ac19_18046,s20_mk2,1,18,15,10000,48
ac19_18047,s20_mk2,1,856,128,10000,48
ac19_18048,s20_mk2,1,11,10,10000,48
ac19_18049,s20_mk2,1,12,11,10000,48
ac19_1805,s20_mk2,1,6,5,10000,48
ac19_18050,s20_mk2,1,5,4,10000,48
ac19_18051,s20_mk2,1,126,28,10000,48
ac19_18052,s20_mk2,1,28,21,10000,48
ac19_18053,s20_mk2,1,14,13,10000,48
ac19_18054,s20_mk2,1,2299,184,10000,48
ac19_18055,s20_mk2,1,13,10,10000,48
ac19_18056,s20_mk2,1,43,20,10000,48
ac19_18057,s20_mk2,1,12,11,10000,48
ac19_18058,s20_mk2,1,255,42,10000,48
ac19_18059,s20_mk2,1,48,21,10000,48
ac19_1806,s20_mk2,1,13,11,10000,48
ac19_18060,s20_mk2,1,16,13,10000,48
ac19_18061,s20_mk2,1,19,14,10000,48
ac19_18062,s20_mk2,1,362,141,10000,48
ac19_18063,s20_mk2,1,12,11,10000,48
ac19_18064,s20_mk2,1,12,9,10000,48
ac19_18065,s20_mk2,1,9,8,10000,48
ac19_18066,s20_mk2,1,7,6,10000,48
ac19_18067,s20_mk2,1,20,18,10000,48
ac19_18068,s20_mk2,1,35,24,10000,48
ac19_18069,s20_mk2,1,6,5,10000,48
ac19_1807,s20_mk2,1,15,14,10000,48
ac19_18070,s20_mk2,1,9,8,10000,48
ac19_18071,s20_mk2,1,602,75,10000,48
ac19_18072,s20_mk2,1,9,6,10000,48
ac19_18073,s20_mk2,1,5,4,10000,48
ac19_18074,s20_mk2,1,6,5,10000,48
ac19_18075,s20_mk2,1,156,26,10000,48
ac19_18076,s20_mk2,1,131,23,10000,48
ac19_18077,s20_mk2,1,24,15,10000,48
ac19_18078,s20_mk2,1,9,8,10000,48
ac19_18079,s20_mk2,1,522,67,10000,48
ac19_1808,s20_mk2,1,20,12,10000,48
ac19_18080,s20_mk2,1,3116,229,10000,48
ac19_18081,s20_mk2,1,211,32,10000,48
ac19_18082,s20_mk2,1,6,5,10000,48
ac19_18083,s20_mk2,1,207,44,10000,48
ac19_18084,s20_mk2,1,119,34,10000,48
ac19_18085,s20_mk2,1,15,11,10000,48
ac19_18086,s20_mk2,1,49,34,10000,48
ac19_18087,s20_mk2,1,65,18,10000,48
ac19_18088,s20_mk2,1,11,10,10000,48
ac19_18089,s20_mk2,1,65,41,10000,48
ac19_1809,s20_mk2,1,416,127,10000,48
ac19_18090,s20_mk2,1,12,11,10000,48
ac19_18091,s20_mk2,1,201,42,10000,48
ac19_18092,s20_mk2,1,12,9,10000,48
ac19_18093,s20_mk2,1,7,6,10000,48
ac19_18094,s20_mk2,1,3,2,10000,48
ac19_18095,s20_mk2,1,6,5,10000,48
ac19_18096,s20_mk2,1,11,7,10000,48
ac19_18097,s20_mk2,1,11,10,10000,48
ac19_18098,s20_mk2,1,16,12,10000,48
ac19_18099,s20_mk2,1,554,67,10000,48
ac19_181,s20_mk2,1,42,30,10000,48
ac19_1810,s20_mk2,1,8,7,10000,48
ac19_18100,s20_mk2,1,6,5,10000,48
ac19_18101,s20_mk2,1,201,39,10000,48
ac19_18102,s20_mk2,1,20,12,10000,48
ac19_18103,s20_mk2,1,124,23,10000,48
ac19_18104,s20_mk2,1,8,7,10000,48
ac19_18105,s20_mk2,1,5,4,10000,48
ac19_18106,s20_mk2,1,166,30,10000,48
ac19_18107,s20_mk2,1,2407,187,10000,48
ac19_18108,s20_mk2,1,50,34,10000,48
ac19_18109,s20_mk2,1,6,5,10000,48
ac19_1811,s20_mk2,1,509,165,10000,48
ac19_18110,s20_mk2,1,786,58,10000,48
ac19_18111,s20_mk2,1,10,9,10000,48
ac19_18112,s20_mk2,1,6,5,10000,48
ac19_18113,s20_mk2,1,4,3,10000,48
ac19_18114,s20_mk2,1,5,4,10000,48
ac19_18115,s20_mk2,1,58,23,10000,48
ac19_18116,s20_mk2,1,12,11,10000,48
ac19_18117,s20_mk2,1,60,18,10000,48
ac19_18118,s20_mk2,1,310,31,10000,48
ac19_18119,s20_mk2,1,25,11,10000,48
ac19_1812,s20_mk2,1,107,24,10000,48
ac19_18120,s20_mk2,1,31,22,10000,48
ac19_18121,s20_mk2,1,13,12,10000,48
ac19_18122,s20_mk2,1,1495,59,10000,48
ac19_18123,s20_mk2,1,161,40,10000,48
ac19_18124,s20_mk2,1,6,5,10000,48
ac19_18125,s20_mk2,0,10000,,10000,48
ac19_18126,s20_mk2,1,102,15,10000,48
ac19_18127,s20_mk2,1,7,6,10000,48
ac19_18128,s20_mk2,1,44,15,10000,48
ac19_18129,s20_mk2,1,26,9,10000,48
ac19_1813,s20_mk2,1,13,9,10000,48
ac19_18130,s20_mk2,1,8,7,10000,48
ac19_18131,s20_mk2,1,106,30,10000,48
ac19_18132,s20_mk2,1,10,9,10000,48
ac19_18133,s20_mk2,1,9,8,10000,48
ac19_18134,s20_mk2,1,42,31,10000,48
ac19_18135,s20_mk2,1,6,5,10000,48
ac19_18136,s20_mk2,1,14,13,10000,48
ac19_18137,s20_mk2,1,8,7,10000,48
ac19_18138,s20_mk2,1,5,4,10000,48
ac19_18139,s20_mk2,1,91,56,10000,48
ac19_1814,s20_mk2,1,21,16,10000,48
ac19_18140,s20_mk2,1,6,5,10000,48
ac19_18141,s20_mk2,1,11,10,10000,48
ac19_18142,s20_mk2,1,38,17,10000,48
ac19_18143,s20_mk2,1,610,51,10000,48
ac19_18144,s20_mk2,1,8,7,10000,48
ac19_18145,s20_mk2,1,43,15,10000,48
ac19_18146,s20_mk2,1,23,8,10000,48
ac19_18147,s20_mk2,1,1479,148,10000,48
ac19_18148,s20_mk2,1,71,41,10000,48
ac19_18149,s20_mk2,1,16,9,10000,48
ac19_1815,s20_mk2,1,9,8,10000,48
ac19_18150,s20_mk2,1,11,10,10000,48
ac19_18151,s20_mk2,1,6,5,10000,48
ac19_18152,s20_mk2,1,11,10,10000,48
ac19_18153,s20_mk2,1,209,43,10000,48
ac19_18154,s20_mk2,1,13,12,10000,48
ac19_18155,s20_mk2,1,79,19,10000,48
ac19_18156,s20_mk2,1,302,32,10000,48
ac19_18157,s20_mk2,1,5,4,10000,48
ac19_18158,s20_mk2,1,42,14,10000,48
ac19_18159,s20_mk2,1,9,8,10000,48
ac19_1816,s20_mk2,1,6,5,10000,48
ac19_18160,s20_mk2,1,4,3,10000,48
ac19_18161,s20_mk2,1,7,6,10000,48
ac19_18162,s20_mk2,1,5,4,10000,48
ac19_18163,s20_mk2,1,5,4,10000,48
ac19_18164,s20_mk2,1,6,5,10000,48
ac19_18165,s20_mk2,1,5,4,10000,48
ac19_18166,s20_mk2,1,122,58,10000,48
ac19_18167,s20_mk2,1,8,7,10000,48
ac19_18168,s20_mk2,1,1570,45,10000,48
ac19_18169,s20_mk2,1,48,7,10000,48
ac19_1817,s20_mk2,1,12,11,10000,48
ac19_18170,s20_mk2,1,50,33,10000,48
ac19_18171,s20_mk2,1,7,6,10000,48
ac19_18172,s20_mk2,1,45,18,10000,48
ac19_18173,s20_mk2,1,20,13,10000,48
ac19_18174,s20_mk2,1,825,51,10000,48
ac19_18175,s20_mk2,1,7,6,10000,48
ac19_18176,s20_mk2,1,11,10,10000,48
ac19_18177,s20_mk2,1,7,6,10000,48
ac19_18178,s20_mk2,1,143,32,10000,48
ac19_18179,s20_mk2,1,97,63,10000,48
ac19_1818,s20_mk2,1,58,23,10000,48
ac19_18180,s20_mk2,1,115,19,10000,48
ac19_18181,s20_mk2,1,10,9,10000,48
ac19_18182,s20_mk2,1,8,7,10000,48
ac19_18183,s20_mk2,1,10,9,10000,48
ac19_18184,s20_mk2,1,6,5,10000,48
ac19_18185,s20_mk2,1,38,14,10000,48
ac19_18186,s20_mk2,1,21,15,10000,48
ac19_18187,s20_mk2,1,8,7,10000,48
ac19_18188,s20_mk2,1,26,20,10000,48
ac19_18189,s20_mk2,1,9,8,10000,48
ac19_1819,s20_mk2,1,15,11,10000,48
ac19_18190,s20_mk2,1,89,29,10000,48
ac19_18191,s20_mk2,1,8,7,10000,48
ac19_18192,s20_mk2,1,6,5,10000,48
ac19_18193,s20_mk2,1,6,5,10000,48
ac19_18194,s20_mk2,1,7,6,10000,48
ac19_18195,s20_mk2,1,305,80,10000,48
ac19_18196,s20_mk2,1,5,4,10000,48
ac19_18197,s20_mk2,1,13,9,10000,48
ac19_18198,s20_mk2,1,25,18,10000,48
ac19_18199,s20_mk2,1,10,9,10000,48
ac19_182,s20_mk2,1,164,75,10000,48
ac19_1820,s20_mk2,1,19,16,10000,48
ac19_18200,s20_mk2,1,10,9,10000,48
ac19_18201,s20_mk2,1,36,17,10000,48
ac19_18202,s20_mk2,1,11,10,10000,48
ac19_18203,s20_mk2,1,3248,241,10000,48
ac19_18204,s20_mk2,1,302,36,10000,48
ac19_18205,s20_mk2,1,40,28,10000,48
ac19_18206,s20_mk2,1,16,6,10000,48
ac19_18207,s20_mk2,1,1158,126,10000,48
ac19_18208,s20_mk2,1,8,7,10000,48
ac19_18209,s20_mk2,1,2433,226,10000,48
ac19_1821,s20_mk2,1,6,5,10000,48
ac19_18210,s20_mk2,1,42,16,10000,48
ac19_18211,s20_mk2,1,13,12,10000,48
ac19_18212,s20_mk2,1,6,5,10000,48
ac19_18213,s20_mk2,1,97,49,10000,48
ac19_18214,s20_mk2,1,7,6,10000,48
ac19_18215,s20_mk2,1,8,7,10000,48
ac19_18216,s20_mk2,1,9,8,10000,48
ac19_18217,s20_mk2,1,15,12,10000,48
ac19_18218,s20_mk2,1,12,11,10000,48
ac19_18219,s20_mk2,1,45,15,10000,48
ac19_1822,s20_mk2,1,5,4,10000,48
ac19_18220,s20_mk2,1,110,23,10000,48
ac19_18221,s20_mk2,1,7792,64,10000,48
ac19_18222,s20_mk2,1,80,20,10000,48
ac19_18223,s20_mk2,1,12,11,10000,48
ac19_18224,s20_mk2,1,38,11,10000,48
ac19_18225,s20_mk2,1,8,7,10000,48
ac19_18226,s20_mk2,1,19,11,10000,48
ac19_18227,s20_mk2,1,7,6,10000,48
ac19_18228,s20_mk2,1,8,7,10000,48
ac19_18229,s20_mk2,1,4,3,10000,48
ac19_1823,s20_mk2,1,49,18,10000,48
ac19_18230,s20_mk2,1,9,7,10000,48
ac19_18231,s20_mk2,1,158,26,10000,48
ac19_18232,s20_mk2,1,10,9,10000,48
ac19_18233,s20_mk2,1,860,36,10000,48
ac19_18234,s20_mk2,1,13,11,10000,48
ac19_18235,s20_mk2,1,5,4,10000,48
ac19_18236,s20_mk2,1,77,46,10000,48
ac19_18237,s20_mk2,1,10,7,10000,48
ac19_18238,s20_mk2,1,45,16,10000,48
ac19_18239,s20_mk2,1,121,60,10000,48
ac19_1824,s20_mk2,1,213,72,10000,48
ac19_18240,s20_mk2,1,924,115,10000,48
ac19_18241,s20_mk2,1,20,15,10000,48
ac19_18242,s20_mk2,1,30,12,10000,48
ac19_18243,s20_mk2,1,125,24,10000,48
ac19_18244,s20_mk2,1,488,103,10000,48
ac19_18245,s20_mk2,1,6,5,10000,48
ac19_18246,s20_mk2,1,23,15,10000,48
ac19_18247,s20_mk2,1,37,26,10000,48
ac19_18248,s20_mk2,1,10,9,10000,48
ac19_18249,s20_mk2,1,11,10,10000,48
ac19_1825,s20_mk2,1,16,12,10000,48
ac19_18250,s20_mk2,1,20,11,10000,48
ac19_18251,s20_mk2,1,31,24,10000,48
ac19_18252,s20_mk2,1,8,7,10000,48
ac19_18253,s20_mk2,1,26,12,10000,48
ac19_18254,s20_mk2,1,5,4,10000,48
ac19_18255,s20_mk2,1,1584,49,10000,48
ac19_18256,s20_mk2,1,23,16,10000,48
ac19_18257,s20_mk2,1,303,41,10000,48
ac19_18258,s20_mk2,1,6,5,10000,48
ac19_18259,s20_mk2,1,9,8,10000,48
ac19_1826,s20_mk2,1,7,6,10000,48
